epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,14204.341796875,0.23280559480190277,16504.40234375,0.22820663452148438,14204.341796875
0,,4,14485.947265625,,,,,,
,0.0003,5,,,,,,,
1,,9,,13848.34375,,,,,
1,,9,,,13079.9462890625,0.22070340812206268,15452.2958984375,0.20981378853321075,13079.9462890625
1,,9,13822.4794921875,,,,,,
,0.0003,10,,,,,,,
2,,14,,,12102.3935546875,0.20985689759254456,14623.6611328125,0.19428516924381256,12102.3935546875
2,,14,13165.654296875,,,,,,
,0.0003,15,,,,,,,
3,,19,,12131.619140625,,,,,
3,,19,,,11304.4970703125,0.19999416172504425,13939.9208984375,0.18192234635353088,11304.4970703125
3,,19,12577.1640625,,,,,,
,0.0003,20,,,,,,,
4,,24,,,10699.197265625,0.19211682677268982,13352.21875,0.17293335497379303,10699.197265625
4,,24,12027.990234375,,,,,,
,0.0003,25,,,,,,,
5,,29,,11655.12890625,,,,,
5,,29,,,10385.9248046875,0.18722009658813477,12863.87109375,0.16868801414966583,10385.9248046875
5,,29,11688.1181640625,,,,,,
,0.0003,30,,,,,,,
6,,34,,,10298.275390625,0.18495413661003113,12489.056640625,0.16799131035804749,10298.275390625
6,,34,11393.169921875,,,,,,
,0.0003,35,,,,,,,
7,,39,,11293.34375,,,,,
7,,39,,,10511.8994140625,0.18576478958129883,12322.3369140625,0.1716935634613037,10511.8994140625
7,,39,11171.802734375,,,,,,
,0.0003,40,,,,,,,
8,,44,,,10547.8974609375,0.18471427261829376,12178.8349609375,0.17253488302230835,10547.8974609375
8,,44,10770.3955078125,,,,,,
,0.0003,45,,,,,,,
9,,49,,10848.859375,,,,,
9,,49,,,10449.05859375,0.18208220601081848,12032.2099609375,0.17113803327083588,10449.05859375
9,,49,10521.9921875,,,,,,
,0.0003,50,,,,,,,
10,,54,,,10301.69140625,0.17858275771141052,11907.1630859375,0.16867023706436157,10301.69140625
10,,54,10348.87890625,,,,,,
,0.0003,55,,,,,,,
11,,59,,9875.84765625,,,,,
11,,59,,,10035.6650390625,0.17355918884277344,11742.8916015625,0.1641414910554886,10035.6650390625
11,,59,10153.6376953125,,,,,,
,0.0003,60,,,,,,,
12,,64,,,9924.189453125,0.16996778547763824,11679.7138671875,0.16166840493679047,9924.189453125
12,,64,9969.978515625,,,,,,
,0.0003,65,,,,,,,
13,,69,,9089.4150390625,,,,,
13,,69,,,9857.6455078125,0.16686996817588806,11667.23046875,0.15976770222187042,9857.6455078125
13,,69,9738.96875,,,,,,
,0.0003,70,,,,,,,
14,,74,,,9827.869140625,0.16456177830696106,11693.3427734375,0.15855129063129425,9827.869140625
14,,74,9515.7685546875,,,,,,
,0.0003,75,,,,,,,
15,,79,,9774.1474609375,,,,,
15,,79,,,9471.9716796875,0.1592685729265213,11471.505859375,0.1528426706790924,9471.9716796875
15,,79,9464.5830078125,,,,,,
,0.0003,80,,,,,,,
16,,84,,,9235.4111328125,0.15511788427829742,11338.0146484375,0.1486874520778656,9235.4111328125
16,,84,9220.693359375,,,,,,
,0.0003,85,,,,,,,
17,,89,,8841.060546875,,,,,
17,,89,,,9309.794921875,0.15539969503879547,11377.2119140625,0.14969401061534882,9309.794921875
17,,89,9027.8330078125,,,,,,
,0.0003,90,,,,,,,
18,,94,,,9400.6376953125,0.15673592686653137,11399.279296875,0.15158388018608093,9400.6376953125
18,,94,8862.384765625,,,,,,
,0.0003,95,,,,,,,
19,,99,,8623.626953125,,,,,
19,,99,,,9470.3916015625,0.15790660679340363,11409.857421875,0.1532593071460724,9470.3916015625
19,,99,8705.71875,,,,,,
,0.0003,100,,,,,,,
20,,104,,,9129.220703125,0.15378694236278534,11161.0,0.14841480553150177,9129.220703125
20,,104,8585.021484375,,,,,,
,0.0003,105,,,,,,,
21,,109,,8207.2919921875,,,,,
21,,109,,,8963.533203125,0.15152667462825775,11025.544921875,0.14595076441764832,8963.533203125
21,,109,8608.09765625,,,,,,
,0.0003,110,,,,,,,
22,,114,,,9195.27734375,0.15418367087841034,11114.85546875,0.14961419999599457,9195.27734375
22,,114,8387.8671875,,,,,,
,0.0003,115,,,,,,,
23,,119,,8111.25634765625,,,,,
23,,119,,,8914.8974609375,0.15045282244682312,10906.5390625,0.14532692730426788,8914.8974609375
23,,119,8297.5654296875,,,,,,
,0.0003,120,,,,,,,
24,,124,,,8652.2978515625,0.14664871990680695,10719.3349609375,0.1409980207681656,8652.2978515625
24,,124,8274.455078125,,,,,,
,0.0003,125,,,,,,,
25,,129,,8616.2744140625,,,,,
25,,129,,,8867.255859375,0.14918260276317596,10824.541015625,0.1443430632352829,8867.255859375
25,,129,8135.2568359375,,,,,,
,0.0003,130,,,,,,,
26,,134,,,8875.056640625,0.1492505967617035,10815.1552734375,0.14453893899917603,8875.056640625
26,,134,8162.03759765625,,,,,,
,0.0003,135,,,,,,,
27,,139,,7583.85498046875,,,,,
27,,139,,,8970.6201171875,0.15069809556007385,10851.8798828125,0.14640206098556519,8970.6201171875
27,,139,7922.6689453125,,,,,,
,0.0003,140,,,,,,,
28,,144,,,8697.361328125,0.1472378373146057,10676.642578125,0.14221444725990295,8697.361328125
28,,144,7900.48193359375,,,,,,
,0.0003,145,,,,,,,
29,,149,,8193.3916015625,,,,,
29,,149,,,8733.669921875,0.1473856270313263,10696.8017578125,0.14251519739627838,8733.669921875
29,,149,7956.58740234375,,,,,,
,0.00015,150,,,,,,,
30,,154,,,8820.125,0.14830023050308228,10744.4521484375,0.14372509717941284,8820.125
30,,154,7867.484375,,,,,,
,0.00015,155,,,,,,,
31,,159,,7621.88037109375,,,,,
31,,159,,,8797.3798828125,0.14779096841812134,10708.5087890625,0.14320430159568787,8797.3798828125
31,,159,7789.1708984375,,,,,,
,0.00015,160,,,,,,,
32,,164,,,8723.294921875,0.14669135212898254,10645.0224609375,0.14194746315479279,8723.294921875
32,,164,7856.71728515625,,,,,,
,0.00015,165,,,,,,,
33,,169,,8101.8154296875,,,,,
33,,169,,,8628.0302734375,0.14540936052799225,10580.4541015625,0.140421524643898,8628.0302734375
33,,169,7940.00537109375,,,,,,
,0.00015,170,,,,,,,
34,,174,,,8692.677734375,0.14635559916496277,10610.732421875,0.14159616827964783,8692.677734375
34,,174,7849.60009765625,,,,,,
,0.00015,175,,,,,,,
35,,179,,7050.24853515625,,,,,
35,,179,,,8748.5849609375,0.14713802933692932,10636.021484375,0.1425582468509674,8748.5849609375
35,,179,7708.9580078125,,,,,,
,0.00015,180,,,,,,,
36,,184,,,8772.2255859375,0.14732342958450317,10639.021484375,0.14284734427928925,8772.2255859375
36,,184,7753.3828125,,,,,,
,0.00015,185,,,,,,,
37,,189,,7916.27294921875,,,,,
37,,189,,,8716.8095703125,0.14653165638446808,10602.16015625,0.14190511405467987,8716.8095703125
37,,189,7826.25146484375,,,,,,
,0.00015,190,,,,,,,
38,,194,,,8743.02734375,0.1467650681734085,10610.8681640625,0.14221146702766418,8743.02734375
38,,194,7675.43212890625,,,,,,
,7.5e-05,195,,,,,,,
39,,199,,7769.84033203125,,,,,
39,,199,,,8703.3828125,0.14627711474895477,10584.2109375,0.14159555733203888,8703.3828125
39,,199,7691.5244140625,,,,,,
,7.5e-05,200,,,,,,,
40,,204,,,8709.6533203125,0.14636452496051788,10584.9853515625,0.1417032778263092,8709.6533203125
40,,204,7732.6630859375,,,,,,
,7.5e-05,205,,,,,,,
41,,209,,8362.8271484375,,,,,
41,,209,,,8725.4755859375,0.14652125537395477,10589.6552734375,0.14192040264606476,8725.4755859375
41,,209,7784.7890625,,,,,,
,7.5e-05,210,,,,,,,
42,,214,,,8698.62890625,0.14610275626182556,10566.7451171875,0.14143387973308563,8698.62890625
42,,214,7648.77490234375,,,,,,
,7.5e-05,215,,,,,,,
43,,219,,7187.63427734375,,,,,
43,,219,,,8726.24609375,0.14640627801418304,10576.1806640625,0.14183959364891052,8726.24609375
43,,219,7783.60400390625,,,,,,
,7.5e-05,220,,,,,,,
44,,224,,,8689.5439453125,0.14590683579444885,10546.1806640625,0.14124058187007904,8689.5439453125
44,,224,7564.6455078125,,,,,,
,7.5e-05,225,,,,,,,
45,,229,,8147.46875,,,,,
45,,229,,,8672.7744140625,0.14566896855831146,10528.4296875,0.1409544199705124,8672.7744140625
45,,229,7724.328125,,,,,,
,7.5e-05,230,,,,,,,
46,,234,,,8740.556640625,0.14650782942771912,10565.6025390625,0.14198891818523407,8740.556640625
46,,234,7682.88818359375,,,,,,
,7.5e-05,235,,,,,,,
47,,239,,7976.470703125,,,,,
