epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,10927.021484375,0.22721900045871735,15802.720703125,0.17867930233478546,10927.021484375
0,,4,12900.205078125,,,,,,
,0.0003,5,,,,,,,
1,,9,,11902.310546875,,,,,
1,,9,,,12817.751953125,0.23248854279518127,14344.3828125,0.20666319131851196,12817.751953125
1,,9,11804.2265625,,,,,,
,0.0003,10,,,,,,,
2,,14,,,12711.3125,0.22864434123039246,14120.6201171875,0.20507512986660004,12711.3125
2,,14,11661.6640625,,,,,,
,0.0003,15,,,,,,,
3,,19,,11422.138671875,,,,,
3,,19,,,10881.5849609375,0.21589680016040802,14282.060546875,0.17832942306995392,10881.5849609375
3,,19,11352.525390625,,,,,,
,0.0003,20,,,,,,,
4,,24,,,10292.498046875,0.20694682002067566,13959.2734375,0.1699558049440384,10292.498046875
4,,24,11047.8056640625,,,,,,
,0.0003,25,,,,,,,
5,,29,,9909.7958984375,,,,,
5,,29,,,9953.7294921875,0.19336892664432526,12861.2041015625,0.16438430547714233,9953.7294921875
5,,29,10369.541015625,,,,,,
,0.0003,30,,,,,,,
6,,34,,,8197.0400390625,0.17244911193847656,12681.845703125,0.13871358335018158,8197.0400390625
6,,34,9443.23046875,,,,,,
,0.0003,35,,,,,,,
7,,39,,8711.30859375,,,,,
7,,39,,,6954.81787109375,0.14596696197986603,11729.759765625,0.11682062596082687,6954.81787109375
7,,39,8677.4306640625,,,,,,
,0.0003,40,,,,,,,
8,,44,,,6196.1376953125,0.12418149411678314,10397.134765625,0.10381655395030975,6196.1376953125
8,,44,8045.6005859375,,,,,,
,0.0003,45,,,,,,,
9,,49,,6683.1689453125,,,,,
9,,49,,,4945.056640625,0.10195065289735794,9612.8115234375,0.08381559699773788,4945.056640625
9,,49,7226.7763671875,,,,,,
,0.0003,50,,,,,,,
10,,54,,,4768.013671875,0.09691198170185089,9515.896484375,0.07937697321176529,4768.013671875
10,,54,6774.3623046875,,,,,,
,0.0003,55,,,,,,,
11,,59,,6222.63427734375,,,,,
11,,59,,,4834.548828125,0.09761575609445572,9653.34375,0.07939206063747406,4834.548828125
11,,59,6355.974609375,,,,,,
,0.0003,60,,,,,,,
12,,64,,,5464.39501953125,0.10739158093929291,10145.447265625,0.08768415451049805,5464.39501953125
12,,64,6316.31005859375,,,,,,
,0.0003,65,,,,,,,
13,,69,,6201.41064453125,,,,,
13,,69,,,5831.845703125,0.11456959694623947,10353.7470703125,0.09370298683643341,5831.845703125
13,,69,6216.59619140625,,,,,,
,0.0003,70,,,,,,,
14,,74,,,6068.6865234375,0.11891423910856247,10529.740234375,0.09738034754991531,6068.6865234375
14,,74,6012.6357421875,,,,,,
,0.0003,75,,,,,,,
15,,79,,5584.4267578125,,,,,
15,,79,,,6767.75634765625,0.1299014538526535,11085.75390625,0.10652676224708557,6767.75634765625
15,,79,5854.83349609375,,,,,,
,0.00015,80,,,,,,,
16,,84,,,7398.5087890625,0.14365674555301666,11507.201171875,0.11801270395517349,7398.5087890625
16,,84,5885.05029296875,,,,,,
,0.00015,85,,,,,,,
17,,89,,5769.7119140625,,,,,
17,,89,,,7060.77294921875,0.13731828331947327,11250.4873046875,0.11278049647808075,7060.77294921875
17,,89,5991.8037109375,,,,,,
,0.00015,90,,,,,,,
18,,94,,,6645.31005859375,0.129804328083992,10938.494140625,0.1065070778131485,6645.31005859375
18,,94,5949.20947265625,,,,,,
,0.00015,95,,,,,,,
19,,99,,5478.38916015625,,,,,
19,,99,,,6794.7373046875,0.13404938578605652,11040.111328125,0.10998670011758804,6794.7373046875
19,,99,5841.0478515625,,,,,,
,0.00015,100,,,,,,,
20,,104,,,6488.76708984375,0.12636399269104004,10811.869140625,0.10370127111673355,6488.76708984375
20,,104,5709.33984375,,,,,,
,0.00015,105,,,,,,,
21,,109,,5655.4892578125,,,,,
21,,109,,,6944.53125,0.13445304334163666,11120.935546875,0.11060842126607895,6944.53125
21,,109,5781.47509765625,,,,,,
,0.00015,110,,,,,,,
