epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,16076.4267578125,0.2869274914264679,19648.328125,0.24914208054542542,16076.4267578125
0,,4,16330.9638671875,,,,,,
,0.0003,5,,,,,,,
1,,9,,12638.7705078125,,,,,
1,,9,,,13340.9541015625,0.24866174161434174,16780.029296875,0.20989061892032623,13340.9541015625
1,,9,13481.634765625,,,,,,
,0.0003,10,,,,,,,
2,,14,,,12221.173828125,0.22641712427139282,15080.962890625,0.19827477633953094,12221.173828125
2,,14,12475.6181640625,,,,,,
,0.0003,15,,,,,,,
3,,19,,10708.638671875,,,,,
3,,19,,,11891.296875,0.2153017371892929,13836.8056640625,0.19535286724567413,11891.296875
3,,19,11425.765625,,,,,,
,0.0003,20,,,,,,,
4,,24,,,10959.9287109375,0.1969733089208603,12583.4443359375,0.1810780167579651,10959.9287109375
4,,24,10584.0595703125,,,,,,
,0.0003,25,,,,,,,
5,,29,,9686.7587890625,,,,,
5,,29,,,10414.4345703125,0.18179938197135925,11750.3154296875,0.17120759189128876,10414.4345703125
5,,29,9971.0986328125,,,,,,
,0.0003,30,,,,,,,
6,,34,,,9513.25,0.1626647561788559,10967.5283203125,0.1549970507621765,9513.25
6,,34,9339.123046875,,,,,,
,0.0003,35,,,,,,,
7,,39,,8631.6923828125,,,,,
7,,39,,,8748.3642578125,0.14697787165641785,10392.79296875,0.1408757120370865,8748.3642578125
7,,39,8805.236328125,,,,,,
,0.0003,40,,,,,,,
8,,44,,,8845.4833984375,0.14708417654037476,10283.23046875,0.1428268700838089,8845.4833984375
8,,44,8317.982421875,,,,,,
,0.0003,45,,,,,,,
9,,49,,7621.17529296875,,,,,
9,,49,,,8458.751953125,0.14259560406208038,9922.8701171875,0.1384771317243576,8458.751953125
9,,49,7999.37646484375,,,,,,
,0.0003,50,,,,,,,
10,,54,,,8342.541015625,0.14085082709789276,9841.19140625,0.13761724531650543,8342.541015625
10,,54,7603.85791015625,,,,,,
,0.0003,55,,,,,,,
11,,59,,7695.7236328125,,,,,
11,,59,,,7733.28662109375,0.13222147524356842,9523.6064453125,0.12820206582546234,7733.28662109375
11,,59,7344.58740234375,,,,,,
,0.0003,60,,,,,,,
12,,64,,,7958.849609375,0.13417193293571472,9559.3388671875,0.1306922882795334,7958.849609375
12,,64,7041.1572265625,,,,,,
,0.0003,65,,,,,,,
13,,69,,6393.61767578125,,,,,
13,,69,,,7494.4599609375,0.1278480738401413,9266.6943359375,0.12275780737400055,7494.4599609375
13,,69,6933.6552734375,,,,,,
,0.0003,70,,,,,,,
14,,74,,,6847.97509765625,0.11962921172380447,8963.71875,0.11301565915346146,6847.97509765625
14,,74,6932.4453125,,,,,,
,0.0003,75,,,,,,,
15,,79,,6588.85400390625,,,,,
15,,79,,,6855.10107421875,0.12002873420715332,8931.814453125,0.11370061337947845,6855.10107421875
15,,79,6680.9560546875,,,,,,
,0.0003,80,,,,,,,
16,,84,,,6712.30126953125,0.11872914433479309,8882.9619140625,0.1121310293674469,6712.30126953125
16,,84,6780.0361328125,,,,,,
,0.0003,85,,,,,,,
17,,89,,6477.02197265625,,,,,
17,,89,,,6371.595703125,0.11444051563739777,8729.4365234375,0.10618027299642563,6371.595703125
17,,89,6475.7431640625,,,,,,
,0.0003,90,,,,,,,
18,,94,,,5764.94384765625,0.10736099630594254,8726.287109375,0.09612881392240524,5764.94384765625
18,,94,6559.8076171875,,,,,,
,0.0003,95,,,,,,,
19,,99,,6800.91259765625,,,,,
19,,99,,,5335.0107421875,0.10239183157682419,8806.0927734375,0.0897592082619667,5335.0107421875
19,,99,6513.607421875,,,,,,
,0.0003,100,,,,,,,
20,,104,,,5256.10791015625,0.10277484357357025,9255.982421875,0.08802981674671173,5256.10791015625
20,,104,6388.60205078125,,,,,,
,0.0003,105,,,,,,,
21,,109,,6463.34814453125,,,,,
21,,109,,,5100.580078125,0.10085146129131317,9533.4921875,0.08428291976451874,5100.580078125
21,,109,6192.3662109375,,,,,,
,0.0003,110,,,,,,,
22,,114,,,5156.361328125,0.10205455124378204,9714.0087890625,0.08414027094841003,5156.361328125
22,,114,6249.0888671875,,,,,,
,0.0003,115,,,,,,,
23,,119,,5790.654296875,,,,,
23,,119,,,5720.46533203125,0.11018664389848709,10236.248046875,0.09051728993654251,5720.46533203125
23,,119,5959.22607421875,,,,,,
,0.0003,120,,,,,,,
24,,124,,,5486.0830078125,0.10696858912706375,10055.439453125,0.08740853518247604,5486.0830078125
24,,124,5982.2724609375,,,,,,
,0.0003,125,,,,,,,
25,,129,,5880.00439453125,,,,,
25,,129,,,5953.85498046875,0.114176444709301,10368.6220703125,0.09353496134281158,5953.85498046875
25,,129,5998.0732421875,,,,,,
,0.0003,130,,,,,,,
26,,134,,,5739.42626953125,0.11073555797338486,10154.4677734375,0.09081222116947174,5739.42626953125
26,,134,5825.341796875,,,,,,
,0.00015,135,,,,,,,
27,,139,,5738.595703125,,,,,
27,,139,,,5401.74072265625,0.10576590150594711,9872.5146484375,0.0866486206650734,5401.74072265625
27,,139,5726.2197265625,,,,,,
,0.00015,140,,,,,,,
28,,144,,,5417.77197265625,0.10614142566919327,9862.064453125,0.08703358471393585,5417.77197265625
28,,144,5738.55712890625,,,,,,
,0.00015,145,,,,,,,
29,,149,,6305.1435546875,,,,,
29,,149,,,5355.845703125,0.10519196093082428,9813.58203125,0.08621811121702194,5355.845703125
29,,149,5744.41015625,,,,,,
,0.00015,150,,,,,,,
30,,154,,,5474.0830078125,0.10711703449487686,9865.7236328125,0.08790493756532669,5474.0830078125
30,,154,5808.14501953125,,,,,,
,0.00015,155,,,,,,,
31,,159,,5548.31005859375,,,,,
31,,159,,,5155.8359375,0.10219219326972961,9609.279296875,0.08378951251506805,5155.8359375
31,,159,5708.9755859375,,,,,,
,0.00015,160,,,,,,,
32,,164,,,5219.72705078125,0.10306627303361893,9637.0458984375,0.08458458632230759,5219.72705078125
32,,164,5755.4150390625,,,,,,
,0.00015,165,,,,,,,
33,,169,,5503.39599609375,,,,,
33,,169,,,5237.47607421875,0.10390148311853409,9613.9296875,0.08525551855564117,5237.47607421875
33,,169,5821.03173828125,,,,,,
,0.00015,170,,,,,,,
34,,174,,,5004.16455078125,0.10022857785224915,9443.9326171875,0.08214297145605087,5004.16455078125
34,,174,5744.7978515625,,,,,,
,0.00015,175,,,,,,,
35,,179,,5562.80908203125,,,,,
35,,179,,,5042.16259765625,0.10072065889835358,9453.5986328125,0.08270179480314255,5042.16259765625
35,,179,5737.9453125,,,,,,
,0.00015,180,,,,,,,
36,,184,,,5062.1845703125,0.10130694508552551,9435.8603515625,0.0833282321691513,5062.1845703125
36,,184,5530.10693359375,,,,,,
,0.00015,185,,,,,,,
37,,189,,6037.2177734375,,,,,
37,,189,,,5234.359375,0.10391771793365479,9555.3828125,0.08561301976442337,5234.359375
37,,189,5658.140625,,,,,,
,0.00015,190,,,,,,,
38,,194,,,5215.7353515625,0.10359103232622147,9537.3955078125,0.08535277843475342,5215.7353515625
38,,194,5596.45361328125,,,,,,
,0.00015,195,,,,,,,
39,,199,,5966.1630859375,,,,,
39,,199,,,5293.24267578125,0.10483353585004807,9576.55078125,0.0864604264497757,5293.24267578125
39,,199,5699.86474609375,,,,,,
,7.5e-05,200,,,,,,,
40,,204,,,5209.0048828125,0.10355529189109802,9509.251953125,0.0854010134935379,5209.0048828125
40,,204,5669.33837890625,,,,,,
,7.5e-05,205,,,,,,,
41,,209,,5589.658203125,,,,,
41,,209,,,5179.97509765625,0.10316471755504608,9480.0986328125,0.08508516103029251,5179.97509765625
41,,209,5628.02685546875,,,,,,
,7.5e-05,210,,,,,,,
42,,214,,,5127.66455078125,0.10230834037065506,9447.6796875,0.0843464583158493,5127.66455078125
42,,214,5429.66748046875,,,,,,
,7.5e-05,215,,,,,,,
43,,219,,5586.033203125,,,,,
43,,219,,,5055.986328125,0.1012352928519249,9403.3505859375,0.08339426666498184,5055.986328125
43,,219,5510.9033203125,,,,,,
,7.5e-05,220,,,,,,,
44,,224,,,5249.189453125,0.10446982830762863,9524.2578125,0.08615855872631073,5249.189453125
44,,224,5518.14599609375,,,,,,
,7.5e-05,225,,,,,,,
45,,229,,5845.4248046875,,,,,
45,,229,,,5191.63525390625,0.10372701287269592,9481.89453125,0.08548875153064728,5191.63525390625
45,,229,5540.76171875,,,,,,
,7.5e-05,230,,,,,,,
46,,234,,,5234.0185546875,0.10405920445919037,9527.2861328125,0.08578179776668549,5234.0185546875
46,,234,5485.01220703125,,,,,,
,7.5e-05,235,,,,,,,
47,,239,,5904.33837890625,,,,,
47,,239,,,5271.83544921875,0.10473044216632843,9555.845703125,0.086332768201828,5271.83544921875
47,,239,5608.75439453125,,,,,,
,7.5e-05,240,,,,,,,
48,,244,,,5084.95458984375,0.10183290392160416,9424.6875,0.08386727422475815,5084.95458984375
48,,244,5491.615234375,,,,,,
,3.75e-05,245,,,,,,,
49,,249,,5477.69287109375,,,,,
49,,249,,,5138.03173828125,0.1025787740945816,9460.4326171875,0.08453664183616638,5138.03173828125
49,,249,5503.07861328125,,,,,,
,3.75e-05,250,,,,,,,
50,,254,,,5184.5439453125,0.10329491645097733,9494.98828125,0.0851542130112648,5184.5439453125
50,,254,5600.5390625,,,,,,
,3.75e-05,255,,,,,,,
51,,259,,5509.9462890625,,,,,
51,,259,,,5153.39697265625,0.10284064710140228,9473.1748046875,0.084757961332798,5153.39697265625
51,,259,5524.41259765625,,,,,,
,3.75e-05,260,,,,,,,
52,,264,,,5165.5947265625,0.10298778861761093,9476.0625,0.08490511775016785,5165.5947265625
52,,264,5450.6328125,,,,,,
,3.75e-05,265,,,,,,,
53,,269,,5359.1123046875,,,,,
53,,269,,,5166.33935546875,0.10297644138336182,9470.986328125,0.08492865413427353,5166.33935546875
53,,269,5557.9736328125,,,,,,
,3.75e-05,270,,,,,,,
54,,274,,,5162.314453125,0.10287683457136154,9466.6611328125,0.08488751202821732,5162.314453125
54,,274,5539.2822265625,,,,,,
