epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,7628.8466796875,,,,,
0,,19,,6804.921875,,,,,
0,,28,,,4586.529296875,0.08006426692008972,7836.43359375,0.07088684290647507,4586.529296875
0,,28,8585.5712890625,,,,,,
,0.0003,29,,,,,,,
1,,29,,6773.4189453125,,,,,
1,,39,,5758.89306640625,,,,,
1,,49,,5126.98193359375,,,,,
1,,57,,,4270.55029296875,0.07252506911754608,7011.93603515625,0.06638262420892715,4270.55029296875
1,,57,5562.78271484375,,,,,,
,0.0003,58,,,,,,,
2,,59,,5073.27783203125,,,,,
2,,69,,5077.1748046875,,,,,
2,,79,,4523.87744140625,,,,,
2,,86,,,4167.99267578125,0.07081214338541031,6869.30419921875,0.06480380147695541,4167.99267578125
2,,86,4717.37109375,,,,,,
,0.0003,87,,,,,,,
3,,89,,4151.443359375,,,,,
3,,99,,4449.67919921875,,,,,
3,,109,,4230.98779296875,,,,,
3,,115,,,3975.65478515625,0.06767365336418152,6635.7880859375,0.06192850321531296,3975.65478515625
3,,115,4298.9638671875,,,,,,
,0.0003,116,,,,,,,
4,,119,,4303.03173828125,,,,,
4,,129,,4028.8447265625,,,,,
4,,139,,3668.15625,,,,,
4,,144,,,3679.26318359375,0.06305041164159775,6433.6220703125,0.05757943168282509,3679.26318359375
4,,144,4041.77880859375,,,,,,
,0.0003,145,,,,,,,
5,,149,,3707.642822265625,,,,,
5,,159,,4097.7861328125,,,,,
5,,169,,4016.20947265625,,,,,
5,,173,,,4164.30712890625,0.06770000606775284,6321.5380859375,0.06358668208122253,4164.30712890625
5,,173,3880.5166015625,,,,,,
,0.0003,174,,,,,,,
6,,179,,3618.733642578125,,,,,
6,,189,,3733.410400390625,,,,,
6,,199,,4031.019287109375,,,,,
6,,202,,,3331.739990234375,0.057030580937862396,6076.3291015625,0.0520750917494297,3331.739990234375
6,,202,3729.624755859375,,,,,,
,0.0003,203,,,,,,,
7,,209,,4076.987060546875,,,,,
7,,219,,3667.20703125,,,,,
7,,229,,3801.263427734375,,,,,
7,,231,,,3835.386962890625,0.06310436874628067,6059.30078125,0.05915993079543114,3835.386962890625
7,,231,3647.830078125,,,,,,
,0.0003,232,,,,,,,
8,,239,,3342.597900390625,,,,,
8,,249,,3009.769775390625,,,,,
8,,259,,3015.12744140625,,,,,
8,,260,,,3862.927490234375,0.06331814080476761,5974.78759765625,0.05970161780714989,3862.927490234375
8,,260,3459.58544921875,,,,,,
,0.0003,261,,,,,,,
9,,269,,3309.7236328125,,,,,
9,,279,,3308.628173828125,,,,,
9,,289,,3535.89697265625,,,,,
9,,289,,,3290.738525390625,0.05616657808423042,5888.7724609375,0.05178478732705116,3290.738525390625
9,,289,3348.60595703125,,,,,,
,0.0003,290,,,,,,,
10,,299,,3157.604736328125,,,,,
10,,309,,2927.480224609375,,,,,
10,,318,,,3743.335205078125,0.06193774938583374,5953.458984375,0.058252014219760895,3743.335205078125
10,,318,3199.68408203125,,,,,,
,0.0003,319,,,,,,,
11,,319,,3200.09326171875,,,,,
11,,329,,3388.363525390625,,,,,
11,,339,,3337.62548828125,,,,,
11,,347,,,3555.59423828125,0.059426698833703995,5836.54052734375,0.05568479374051094,3555.59423828125
11,,347,3139.970703125,,,,,,
,0.0003,348,,,,,,,
12,,349,,3185.918212890625,,,,,
12,,359,,2873.207763671875,,,,,
12,,369,,3137.34912109375,,,,,
12,,376,,,3783.43603515625,0.06205309182405472,5885.9033203125,0.058725714683532715,3783.43603515625
12,,376,3017.9306640625,,,,,,
,0.0003,377,,,,,,,
13,,379,,2705.884521484375,,,,,
13,,389,,2964.135986328125,,,,,
13,,399,,2824.101318359375,,,,,
13,,405,,,3503.926513671875,0.0583123080432415,5816.2236328125,0.05478803440928459,3503.926513671875
13,,405,2952.556396484375,,,,,,
,0.0003,406,,,,,,,
14,,409,,3156.134033203125,,,,,
14,,419,,2972.625732421875,,,,,
14,,429,,3062.577880859375,,,,,
14,,434,,,3906.610107421875,0.0630827471613884,5916.10205078125,0.060166824609041214,3906.610107421875
14,,434,2984.17919921875,,,,,,
,0.00015,435,,,,,,,
15,,439,,2809.093505859375,,,,,
15,,449,,2701.350341796875,,,,,
,0.0003,0,,,,,,,
0,,9,,12771.6748046875,,,,,
0,,19,,7861.07861328125,,,,,
0,,28,,,5195.83349609375,0.08142883330583572,6462.76318359375,0.07956425845623016,5195.83349609375
0,,28,11025.337890625,,,,,,
,0.0003,29,,,,,,,
1,,29,,6600.8134765625,,,,,
1,,39,,5293.57568359375,,,,,
1,,49,,5313.357421875,,,,,
1,,57,,,3662.332275390625,0.06254930794239044,5767.51708984375,0.05860457196831703,3662.332275390625
1,,57,6022.0107421875,,,,,,
,0.0003,58,,,,,,,
2,,59,,5472.6865234375,,,,,
2,,69,,5122.0458984375,,,,,
2,,79,,5575.92529296875,,,,,
2,,86,,,3258.69873046875,0.05630146712064743,5554.0927734375,0.05242602899670601,3258.69873046875
2,,86,4950.1552734375,,,,,,
,0.0003,87,,,,,,,
3,,89,,4091.878173828125,,,,,
3,,99,,4075.484375,,,,,
3,,109,,4176.83447265625,,,,,
