epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,97696.5390625,,,,,
0,,19,,62010.04296875,,,,,
0,,28,,,105948.8515625,0.25468909740448,108925.015625,0.2542448341846466,43192.3359375
0,,28,81525.6953125,,,,,,
,0.0003,29,,,,,,,
1,,29,,41559.48046875,,,,,
1,,39,,36076.87890625,,,,,
1,,49,,31605.080078125,,,,,
1,,57,,,42265.55078125,0.11758503317832947,69648.4765625,0.10290614515542984,26351.44140625
1,,57,34796.53515625,,,,,,
,0.0003,58,,,,,,,
2,,59,,28176.544921875,,,,,
2,,69,,28248.205078125,,,,,
2,,79,,24613.1953125,,,,,
2,,86,,,30342.849609375,0.088996022939682,61591.0546875,0.07271672040224075,21868.05859375
2,,86,26609.08984375,,,,,,
,0.0003,87,,,,,,,
3,,89,,23752.744140625,,,,,
3,,99,,22588.80859375,,,,,
3,,109,,20273.03125,,,,,
3,,115,,,33502.80859375,0.09415756165981293,59226.20703125,0.0797811821103096,21823.693359375
3,,115,22619.650390625,,,,,,
,0.0003,116,,,,,,,
4,,119,,21653.86328125,,,,,
4,,129,,20301.513671875,,,,,
4,,139,,19190.3046875,,,,,
4,,144,,,35767.30859375,0.09632012993097305,57296.34375,0.0841619074344635,21292.62109375
4,,144,20238.89453125,,,,,,
,0.0003,145,,,,,,,
5,,149,,18856.013671875,,,,,
5,,159,,15678.970703125,,,,,
5,,169,,18901.75390625,,,,,
5,,173,,,31283.09765625,0.08819379657506943,53442.3515625,0.0758100375533104,18902.9921875
5,,173,18787.970703125,,,,,,
,0.0003,174,,,,,,,
6,,179,,18754.55078125,,,,,
6,,189,,16741.8515625,,,,,
6,,199,,17250.154296875,,,,,
6,,202,,,28634.220703125,0.07996638864278793,49736.734375,0.06935039907693863,17299.556640625
6,,202,17348.017578125,,,,,,
,0.0003,203,,,,,,,
7,,209,,16214.6220703125,,,,,
7,,219,,14529.841796875,,,,,
7,,229,,16336.5341796875,,,,,
7,,231,,,24974.3984375,0.07253765314817429,45410.4453125,0.06249097362160683,15236.0224609375
7,,231,16824.09375,,,,,,
,0.0003,232,,,,,,,
8,,239,,14816.560546875,,,,,
8,,249,,14988.6689453125,,,,,
8,,259,,14494.904296875,,,,,
8,,260,,,26910.599609375,0.07323775440454483,45074.7890625,0.06451249122619629,15554.662109375
8,,260,15653.205078125,,,,,,
,0.0003,261,,,,,,,
9,,269,,14444.658203125,,,,,
9,,279,,15168.8642578125,,,,,
9,,289,,14339.5458984375,,,,,
9,,289,,,26223.32421875,0.07023491710424423,42968.171875,0.0626903623342514,14886.4951171875
9,,289,14893.666015625,,,,,,
,0.0003,290,,,,,,,
10,,299,,12186.6748046875,,,,,
10,,309,,13256.69921875,,,,,
10,,318,,,26160.591796875,0.06956765055656433,41668.75390625,0.06276579946279526,14284.7490234375
10,,318,14109.4248046875,,,,,,
,0.0003,319,,,,,,,
11,,319,,13915.46484375,,,,,
11,,329,,14246.2744140625,,,,,
11,,339,,14879.7158203125,,,,,
11,,347,,,25086.849609375,0.06770577281713486,40532.34765625,0.06107542663812637,13900.8291015625
11,,347,13753.0146484375,,,,,,
,0.0003,348,,,,,,,
12,,349,,12835.15625,,,,,
12,,359,,13694.720703125,,,,,
12,,369,,12294.40625,,,,,
12,,376,,,23840.5,0.06336712092161179,36825.8046875,0.058155134320259094,12960.365234375
12,,376,13447.6953125,,,,,,
,0.0003,377,,,,,,,
13,,379,,13705.5556640625,,,,,
13,,389,,13590.736328125,,,,,
13,,399,,14871.7001953125,,,,,
13,,405,,,25816.5703125,0.06841471791267395,38398.33984375,0.06317691504955292,13974.1728515625
13,,405,12975.7783203125,,,,,,
,0.0003,406,,,,,,,
14,,409,,11968.3896484375,,,,,
14,,419,,12470.720703125,,,,,
14,,429,,12662.44140625,,,,,
14,,434,,,27153.345703125,0.06763842701911926,33627.328125,0.06577975302934647,13282.31640625
14,,434,12685.51953125,,,,,,
,0.0003,435,,,,,,,
15,,439,,12366.240234375,,,,,
15,,449,,13720.755859375,,,,,
15,,459,,12888.3837890625,,,,,
15,,463,,,17149.580078125,0.047573272138834,29701.673828125,0.04340452328324318,10609.8740234375
15,,463,12426.16796875,,,,,,
,0.0003,464,,,,,,,
16,,469,,10754.2060546875,,,,,
16,,479,,12498.2724609375,,,,,
16,,489,,12805.4150390625,,,,,
16,,492,,,19664.279296875,0.052133794873952866,30424.7734375,0.048408523201942444,11100.40625
16,,492,12329.3349609375,,,,,,
,0.0003,493,,,,,,,
17,,499,,12257.224609375,,,,,
17,,509,,12397.19140625,,,,,
17,,519,,10455.595703125,,,,,
17,,521,,,14411.0888671875,0.04067448899149895,25460.77734375,0.03754829242825508,9045.5478515625
17,,521,11967.3955078125,,,,,,
,0.0003,522,,,,,,,
18,,529,,12108.0751953125,,,,,
18,,539,,11325.6259765625,,,,,
18,,549,,11737.3388671875,,,,,
18,,550,,,16764.12109375,0.04447062313556671,24737.548828125,0.04240800067782402,9568.1923828125
18,,550,11598.32421875,,,,,,
,0.0003,551,,,,,,,
19,,559,,12963.5791015625,,,,,
19,,569,,9731.2919921875,,,,,
19,,579,,13024.5009765625,,,,,
19,,579,,,16945.978515625,0.04806027561426163,29307.369140625,0.04401035234332085,9878.865234375
19,,579,11864.1689453125,,,,,,
,0.0003,580,,,,,,,
20,,589,,11756.26953125,,,,,
20,,599,,11288.802734375,,,,,
20,,608,,,14344.228515625,0.03947095200419426,23120.982421875,0.03709645941853523,8866.380859375
20,,608,11471.1357421875,,,,,,
,0.0003,609,,,,,,,
21,,609,,9906.59375,,,,,
21,,619,,10743.716796875,,,,,
21,,629,,12408.47265625,,,,,
21,,637,,,24815.787109375,0.058924078941345215,28966.5703125,0.05857028812170029,13977.58984375
21,,637,11237.9658203125,,,,,,
,0.0003,638,,,,,,,
22,,639,,11089.4716796875,,,,,
22,,649,,12458.2373046875,,,,,
22,,659,,9803.564453125,,,,,
22,,666,,,29224.0,0.0693756565451622,31995.751953125,0.07029453665018082,16254.541015625
22,,666,11202.8623046875,,,,,,
,0.0003,667,,,,,,,
23,,669,,11898.5224609375,,,,,
23,,679,,13798.8837890625,,,,,
23,,689,,10136.4326171875,,,,,
23,,695,,,27231.50390625,0.06478898227214813,31571.0390625,0.06470369547605515,15408.7998046875
23,,695,10999.2822265625,,,,,,
,0.0003,696,,,,,,,
24,,699,,11094.7763671875,,,,,
24,,709,,10742.8095703125,,,,,
24,,719,,10265.28125,,,,,
