epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,72241.5546875,,,,,
0,,19,,60070.20703125,,,,,
0,,28,,,70417.0078125,0.19384174048900604,83945.109375,0.17246277630329132,70417.0078125
0,,28,69373.3671875,,,,,,
,0.0003,29,,,,,,,
1,,29,,55372.7265625,,,,,
1,,39,,48914.3828125,,,,,
1,,49,,41249.69140625,,,,,
1,,57,,,27271.849609375,0.08285205811262131,54290.6953125,0.0690566673874855,27271.849609375
1,,57,45280.734375,,,,,,
,0.0003,58,,,,,,,
2,,59,,36617.79296875,,,,,
2,,69,,35604.81640625,,,,,
2,,79,,34704.671875,,,,,
2,,86,,,30061.158203125,0.08196808397769928,49431.34765625,0.07287199050188065,30061.158203125
2,,86,36034.61328125,,,,,,
,0.0003,87,,,,,,,
3,,89,,33161.0703125,,,,,
3,,99,,31660.287109375,,,,,
3,,109,,28668.029296875,,,,,
3,,115,,,40168.76171875,0.09862955659627914,51212.0078125,0.09409643709659576,40168.76171875
3,,115,32858.70703125,,,,,,
,0.0003,116,,,,,,,
4,,119,,34713.75390625,,,,,
4,,129,,33373.11328125,,,,,
4,,139,,29880.943359375,,,,,
4,,144,,,22476.146484375,0.06443294882774353,43514.6640625,0.05536097660660744,22476.146484375
4,,144,31075.390625,,,,,,
,0.0003,145,,,,,,,
5,,149,,29651.7421875,,,,,
5,,159,,28301.65625,,,,,
5,,169,,28972.84375,,,,,
5,,173,,,32733.658203125,0.07872053235769272,41174.0859375,0.07655107229948044,32733.658203125
5,,173,29579.3515625,,,,,,
,0.0003,174,,,,,,,
6,,179,,29455.0703125,,,,,
6,,189,,28478.3046875,,,,,
6,,199,,28499.271484375,,,,,
6,,202,,,30129.9765625,0.07332529872655869,37009.078125,0.07158027589321136,30129.9765625
6,,202,28534.1484375,,,,,,
,0.0003,203,,,,,,,
7,,209,,27340.478515625,,,,,
7,,219,,24890.416015625,,,,,
7,,229,,25964.06640625,,,,,
7,,231,,,24278.181640625,0.05926700308918953,31130.986328125,0.057675670832395554,24278.181640625
7,,231,27389.12890625,,,,,,
,0.0003,232,,,,,,,
8,,239,,24830.83984375,,,,,
8,,249,,24360.447265625,,,,,
8,,259,,25220.86328125,,,,,
8,,260,,,26776.361328125,0.06259030848741531,30858.6484375,0.06300578266382217,26776.361328125
8,,260,25924.95703125,,,,,,
,0.0003,261,,,,,,,
9,,269,,24559.544921875,,,,,
9,,279,,23431.720703125,,,,,
9,,289,,25120.857421875,,,,,
9,,289,,,19807.97265625,0.04951554164290428,26145.21875,0.04811577871441841,19807.97265625
9,,289,24465.619140625,,,,,,
,0.0003,290,,,,,,,
10,,299,,24191.3046875,,,,,
10,,309,,19613.173828125,,,,,
10,,318,,,17856.14453125,0.0444309376180172,22493.205078125,0.04421449452638626,17856.14453125
10,,318,23126.869140625,,,,,,
,0.0003,319,,,,,,,
11,,319,,22455.4375,,,,,
11,,329,,23431.423828125,,,,,
11,,339,,21507.521484375,,,,,
11,,347,,,28009.0390625,0.0639830008149147,30649.880859375,0.06613725423812866,28009.0390625
11,,347,22777.666015625,,,,,,
,0.0003,348,,,,,,,
12,,349,,21517.970703125,,,,,
12,,359,,21233.443359375,,,,,
12,,369,,22111.857421875,,,,,
12,,376,,,22826.60546875,0.052518315613269806,25815.994140625,0.05393392965197563,22826.60546875
12,,376,21590.458984375,,,,,,
,0.0003,377,,,,,,,
13,,379,,20352.12109375,,,,,
13,,389,,20911.646484375,,,,,
13,,399,,20992.146484375,,,,,
13,,405,,,21910.36328125,0.05135156586766243,25145.46484375,0.05195116996765137,21910.36328125
13,,405,20712.12890625,,,,,,
,0.0003,406,,,,,,,
14,,409,,22462.142578125,,,,,
14,,419,,19208.99609375,,,,,
14,,429,,20515.857421875,,,,,
14,,434,,,20191.8125,0.04714236408472061,23365.49609375,0.04744577035307884,20191.8125
14,,434,20181.62890625,,,,,,
,0.0003,435,,,,,,,
15,,439,,20107.603515625,,,,,
15,,449,,18473.12109375,,,,,
15,,459,,18583.8671875,,,,,
15,,463,,,18649.517578125,0.04504401609301567,22279.1796875,0.04495847970247269,18649.517578125
15,,463,19608.294921875,,,,,,
,0.00015,464,,,,,,,
16,,469,,21236.55859375,,,,,
16,,479,,18306.720703125,,,,,
16,,489,,18519.44921875,,,,,
16,,492,,,21910.107421875,0.05008512735366821,24904.9765625,0.05142814293503761,21910.107421875
16,,492,19021.142578125,,,,,,
,0.00015,493,,,,,,,
17,,499,,16531.98828125,,,,,
17,,509,,18227.919921875,,,,,
17,,519,,18909.333984375,,,,,
17,,521,,,18483.884765625,0.0436025895178318,21527.90625,0.043858468532562256,18483.884765625
17,,521,18634.443359375,,,,,,
,0.00015,522,,,,,,,
18,,529,,18272.49609375,,,,,
18,,539,,17469.853515625,,,,,
18,,549,,18350.0625,,,,,
18,,550,,,18886.337890625,0.04459802433848381,21854.673828125,0.0450781024992466,18886.337890625
18,,550,18149.57421875,,,,,,
,0.00015,551,,,,,,,
19,,559,,18718.68359375,,,,,
19,,569,,17928.955078125,,,,,
19,,579,,17729.607421875,,,,,
19,,579,,,20643.833984375,0.047609321773052216,23562.78125,0.04831449314951897,20643.833984375
19,,579,17772.818359375,,,,,,
,0.00015,580,,,,,,,
20,,589,,18931.12109375,,,,,
20,,599,,16982.9765625,,,,,
20,,608,,,21337.662109375,0.04933591187000275,24047.154296875,0.05034975707530975,21337.662109375
20,,608,17557.73046875,,,,,,
,0.00015,609,,,,,,,
21,,609,,18035.3671875,,,,,
21,,619,,16275.935546875,,,,,
21,,629,,16753.314453125,,,,,
21,,637,,,18257.97265625,0.043249230831861496,20946.458984375,0.043834857642650604,18257.97265625
21,,637,17355.18359375,,,,,,
,0.00015,638,,,,,,,
22,,639,,15296.4326171875,,,,,
22,,649,,16219.83203125,,,,,
22,,659,,15969.828125,,,,,
22,,666,,,18316.8203125,0.04355914518237114,21345.15625,0.04382465034723282,18316.8203125
22,,666,17256.6796875,,,,,,
,0.00015,667,,,,,,,
23,,669,,17216.044921875,,,,,
23,,679,,16907.03515625,,,,,
23,,689,,16891.236328125,,,,,
23,,695,,,18422.92578125,0.04350069910287857,21146.23828125,0.04419294372200966,18422.92578125
23,,695,16913.169921875,,,,,,
,0.00015,696,,,,,,,
24,,699,,18137.654296875,,,,,
24,,709,,16400.67578125,,,,,
24,,719,,15408.2646484375,,,,,
24,,724,,,18676.15234375,0.04409576207399368,21329.92578125,0.04491135850548744,18676.15234375
24,,724,16791.337890625,,,,,,
,7.5e-05,725,,,,,,,
25,,729,,16137.626953125,,,,,
25,,739,,15881.72265625,,,,,
25,,749,,16870.056640625,,,,,
25,,753,,,18477.595703125,0.04349089786410332,21266.919921875,0.044041957706213,18477.595703125
25,,753,16614.052734375,,,,,,
,7.5e-05,754,,,,,,,
26,,759,,15903.05078125,,,,,
26,,769,,16878.595703125,,,,,
26,,779,,16828.423828125,,,,,
26,,782,,,19029.333984375,0.04453030601143837,21731.4296875,0.04532236233353615,19029.333984375
26,,782,16454.7734375,,,,,,
,7.5e-05,783,,,,,,,
27,,789,,16928.919921875,,,,,
27,,799,,15210.7919921875,,,,,
27,,809,,17011.064453125,,,,,
27,,811,,,17974.224609375,0.043066442012786865,20900.69921875,0.04352923482656479,17974.224609375
27,,811,16336.14453125,,,,,,
,7.5e-05,812,,,,,,,
28,,819,,15765.107421875,,,,,
28,,829,,14391.208984375,,,,,
28,,839,,17212.169921875,,,,,
28,,840,,,19231.783203125,0.04523318633437157,21925.990234375,0.04596851393580437,19231.783203125
28,,840,16336.5498046875,,,,,,
,7.5e-05,841,,,,,,,
29,,849,,17864.5546875,,,,,
29,,859,,14096.9462890625,,,,,
29,,869,,16953.634765625,,,,,
29,,869,,,19440.2734375,0.04577440395951271,22186.75,0.04646901413798332,19440.2734375
29,,869,16246.115234375,,,,,,
