epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,11943.6005859375,,,,,
0,,19,,8180.2509765625,,,,,
0,,27,,,5720.673828125,0.09444888681173325,8523.73046875,0.0868154838681221,5720.673828125
0,,27,10750.767578125,,,,,,
,0.0003,28,,,,,,,
1,,29,,6679.04931640625,,,,,
1,,39,,6561.6611328125,,,,,
1,,49,,6248.142578125,,,,,
1,,55,,,4270.529296875,0.07671473175287247,8269.4755859375,0.06671186536550522,4270.529296875
1,,55,6493.8623046875,,,,,,
,0.0003,56,,,,,,,
2,,59,,6154.05712890625,,,,,
2,,69,,5653.10400390625,,,,,
2,,79,,5398.29931640625,,,,,
2,,83,,,4209.19482421875,0.07522688060998917,8028.814453125,0.0658247247338295,4209.19482421875
2,,83,5355.79150390625,,,,,,
,0.0003,84,,,,,,,
3,,89,,4177.00244140625,,,,,
3,,99,,5191.18310546875,,,,,
3,,109,,4363.60009765625,,,,,
3,,111,,,4184.69384765625,0.0753650888800621,8011.35546875,0.06571393460035324,4184.69384765625
3,,111,4868.3642578125,,,,,,
,0.0003,112,,,,,,,
4,,119,,4593.37060546875,,,,,
4,,129,,4354.49169921875,,,,,
4,,139,,4299.9013671875,,,,,
4,,139,,,4690.50732421875,0.08009938895702362,7829.6455078125,0.07222137600183487,4690.50732421875
4,,139,4653.3369140625,,,,,,
,0.0003,140,,,,,,,
5,,149,,4920.169921875,,,,,
5,,159,,4265.5517578125,,,,,
5,,167,,,4384.47998046875,0.07645317912101746,7797.986328125,0.06807748228311539,4384.47998046875
5,,167,4432.94677734375,,,,,,
,0.0003,168,,,,,,,
6,,169,,4258.49462890625,,,,,
6,,179,,4364.9189453125,,,,,
6,,189,,3795.18212890625,,,,,
6,,195,,,4405.62744140625,0.07643298804759979,7710.96142578125,0.06832604110240936,4405.62744140625
6,,195,4268.88427734375,,,,,,
,0.0003,196,,,,,,,
7,,199,,3973.581787109375,,,,,
7,,209,,3894.767822265625,,,,,
7,,219,,3895.754150390625,,,,,
7,,223,,,4476.4658203125,0.07693284004926682,7561.44384765625,0.06931789219379425,4476.4658203125
7,,223,4145.81103515625,,,,,,
,0.0003,224,,,,,,,
8,,229,,3811.379150390625,,,,,
8,,239,,3988.594482421875,,,,,
8,,249,,4202.1171875,,,,,
8,,251,,,4095.6298828125,0.07282695919275284,7631.9248046875,0.06430511176586151,4095.6298828125
8,,251,4081.126708984375,,,,,,
,0.0003,252,,,,,,,
9,,259,,3729.56103515625,,,,,
9,,269,,4107.00341796875,,,,,
9,,279,,3790.68798828125,,,,,
9,,279,,,4304.5517578125,0.07471173256635666,7410.05029296875,0.06716462969779968,4304.5517578125
9,,279,3957.331298828125,,,,,,
,0.0003,280,,,,,,,
10,,289,,3752.6025390625,,,,,
10,,299,,3721.293212890625,,,,,
10,,307,,,4023.7822265625,0.07110025733709335,7360.18603515625,0.0632757842540741,4023.7822265625
10,,307,3854.138916015625,,,,,,
,0.0003,308,,,,,,,
11,,309,,3766.134033203125,,,,,
11,,319,,3615.51708984375,,,,,
11,,329,,3628.856201171875,,,,,
11,,335,,,4255.2646484375,0.07347823679447174,7232.19482421875,0.06637922674417496,4255.2646484375
11,,335,3804.837158203125,,,,,,
,0.0003,336,,,,,,,
12,,339,,3613.872802734375,,,,,
12,,349,,3421.3330078125,,,,,
12,,359,,3088.24365234375,,,,,
12,,363,,,4406.67529296875,0.07479701191186905,7048.78466796875,0.06848392635583878,4406.67529296875
