epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,11394.7412109375,,,,,
0,,19,,8891.923828125,,,,,
0,,27,,,6497.79248046875,0.1104695051908493,8856.78515625,0.10221811383962631,6497.79248046875
0,,27,10616.9248046875,,,,,,
,0.0003,28,,,,,,,
1,,29,,8537.04296875,,,,,
1,,39,,7494.6552734375,,,,,
1,,49,,6278.4921875,,,,,
1,,55,,,4883.96142578125,0.08203507959842682,7554.35546875,0.07613388448953629,4883.96142578125
1,,55,6977.53369140625,,,,,,
,0.0003,56,,,,,,,
2,,59,,5922.080078125,,,,,
2,,69,,5612.21240234375,,,,,
2,,79,,5716.5888671875,,,,,
2,,83,,,4865.138671875,0.0821741595864296,7552.0634765625,0.0751083567738533,4865.138671875
2,,83,5763.4150390625,,,,,,
,0.0003,84,,,,,,,
3,,89,,5335.79736328125,,,,,
3,,99,,4947.255859375,,,,,
3,,109,,4877.78857421875,,,,,
3,,111,,,4429.82470703125,0.07683586329221725,7569.4306640625,0.06899873167276382,4429.82470703125
3,,111,5028.84521484375,,,,,,
,0.0003,112,,,,,,,
4,,119,,4932.52392578125,,,,,
4,,129,,4664.13427734375,,,,,
4,,139,,4474.4775390625,,,,,
4,,139,,,4941.7275390625,0.08231903612613678,7439.6005859375,0.07594101876020432,4941.7275390625
4,,139,4837.6611328125,,,,,,
,0.0003,140,,,,,,,
5,,149,,4653.767578125,,,,,
5,,159,,4528.8408203125,,,,,
5,,167,,,4033.794677734375,0.0710018128156662,7282.5224609375,0.06346721947193146,4033.794677734375
5,,167,4493.8466796875,,,,,,
,0.0003,168,,,,,,,
6,,169,,3787.237548828125,,,,,
6,,179,,4879.2939453125,,,,,
6,,189,,4346.958984375,,,,,
6,,195,,,4424.95263671875,0.07536631077528,7127.279296875,0.06881267577409744,4424.95263671875
6,,195,4357.17236328125,,,,,,
,0.0003,196,,,,,,,
7,,199,,4421.26123046875,,,,,
7,,209,,4814.52587890625,,,,,
7,,219,,4354.42529296875,,,,,
7,,223,,,4785.94287109375,0.07827629148960114,6941.50244140625,0.07353520393371582,4785.94287109375
7,,223,4237.4033203125,,,,,,
,0.0003,224,,,,,,,
8,,229,,4420.3173828125,,,,,
8,,239,,3971.068603515625,,,,,
8,,249,,3943.184814453125,,,,,
8,,251,,,5658.548828125,0.08674680441617966,7208.17626953125,0.08528672903776169,5658.548828125
8,,251,4033.064453125,,,,,,
,0.0003,252,,,,,,,
9,,259,,4097.9091796875,,,,,
9,,269,,3781.03759765625,,,,,
9,,279,,3653.691162109375,,,,,
9,,279,,,4530.87841796875,0.07232551276683807,6459.74072265625,0.06952986121177673,4530.87841796875
9,,279,3930.26806640625,,,,,,
,0.0003,280,,,,,,,
10,,289,,4039.079833984375,,,,,
10,,299,,3935.6708984375,,,,,
10,,307,,,4792.36181640625,0.07609543204307556,6465.66552734375,0.07335328310728073,4792.36181640625
10,,307,3770.607421875,,,,,,
