epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
12,,25,,,13402.0537109375,0.22551733255386353,14167.248046875,0.21541467308998108,11512.0517578125
12,,25,10170.8828125,,,,,,
,0.0001,26,,,,,,,
13,,27,,,13349.21484375,0.22512851655483246,14118.83203125,0.21460945904254913,10987.8037109375
13,,27,9742.421875,,,,,,
,0.0001,28,,,,,,,
14,,29,,9185.09375,,,,,
14,,29,,,13310.623046875,0.22472557425498962,14081.4921875,0.21401803195476532,10474.34765625
14,,29,9362.044921875,,,,,,
,0.0001,30,,,,,,,
15,,31,,,13273.96484375,0.22408752143383026,14043.751953125,0.21344178915023804,9975.927734375
15,,31,9008.24609375,,,,,,
,0.0001,32,,,,,,,
16,,33,,,13222.7001953125,0.2230049967765808,13991.51953125,0.21261970698833466,9499.6962890625
16,,33,8643.921875,,,,,,
,0.0001,34,,,,,,,
17,,35,,,13150.400390625,0.22130867838859558,13919.4716796875,0.2114408314228058,9033.537109375
17,,35,8362.0419921875,,,,,,
,0.0001,36,,,,,,,
18,,37,,,13063.5908203125,0.2188589721918106,13835.2236328125,0.20997849106788635,8593.3173828125
18,,37,8054.1787109375,,,,,,
,0.0001,38,,,,,,,
19,,39,,7745.55126953125,,,,,
19,,39,,,12922.2021484375,0.21534356474876404,13709.958984375,0.20759670436382294,8143.9873046875
19,,39,7911.92919921875,,,,,,
,0.0001,40,,,,,,,
20,,41,,,12706.8994140625,0.21046742796897888,13531.5771484375,0.2039564698934555,7682.25634765625
20,,41,7647.5908203125,,,,,,
,0.0001,42,,,,,,,
21,,43,,,12399.998046875,0.20375557243824005,13295.8076171875,0.19869419932365417,7223.1767578125
21,,43,7471.970703125,,,,,,
,0.0001,44,,,,,,,
22,,45,,,11989.0439453125,0.19470691680908203,13018.8525390625,0.1914466917514801,6787.48095703125
22,,45,7223.0107421875,,,,,,
,0.0001,46,,,,,,,
23,,47,,,11514.5791015625,0.18414457142353058,12741.513671875,0.18279486894607544,6425.85107421875
23,,47,7081.2822265625,,,,,,
,0.0001,48,,,,,,,
24,,49,,6930.81982421875,,,,,
24,,49,,,11246.1435546875,0.1776590794324875,12523.3623046875,0.1778058558702469,6201.0947265625
24,,49,6841.00830078125,,,,,,
,0.0001,50,,,,,,,
25,,51,,,11074.380859375,0.17390316724777222,12297.6142578125,0.1749037653207779,6016.689453125
25,,51,6689.8369140625,,,,,,
,0.0001,52,,,,,,,
26,,53,,,10941.3701171875,0.17113476991653442,12100.86328125,0.17283675074577332,5859.2626953125
26,,53,6528.14599609375,,,,,,
,0.0001,54,,,,,,,
27,,55,,,10850.1513671875,0.16906067728996277,11963.0087890625,0.17154912650585175,5734.05322265625
27,,55,6360.5947265625,,,,,,
,0.0001,56,,,,,,,
28,,57,,,10727.7373046875,0.16726146638393402,11769.134765625,0.17018531262874603,5599.8125
28,,57,6231.7109375,,,,,,
,0.0001,58,,,,,,,
29,,59,,6115.517578125,,,,,
29,,59,,,10791.7314453125,0.16862498223781586,11698.3876953125,0.17255017161369324,5532.2470703125
29,,59,6126.37890625,,,,,,
,0.0001,60,,,,,,,
30,,61,,,10845.408203125,0.17056074738502502,11609.1064453125,0.17548513412475586,5458.29150390625
30,,61,6032.5927734375,,,,,,
,0.0001,62,,,,,,,
31,,63,,,10927.55859375,0.17348797619342804,11562.638671875,0.17976219952106476,5394.24560546875
31,,63,5891.27734375,,,,,,
,0.0001,64,,,,,,,
32,,65,,,10992.375,0.1762075126171112,11583.5546875,0.1841692328453064,5323.64306640625
32,,65,5814.6572265625,,,,,,
,0.0001,66,,,,,,,
33,,67,,,11032.7626953125,0.1784263253211975,11660.3818359375,0.18822406232357025,5260.89599609375
33,,67,5711.8173828125,,,,,,
,0.0001,68,,,,,,,
34,,69,,5470.98193359375,,,,,
34,,69,,,10817.7412109375,0.17696066200733185,11560.0263671875,0.18753524124622345,5144.560546875
34,,69,5600.52587890625,,,,,,
,0.0001,70,,,,,,,
35,,71,,,10543.6513671875,0.17442069947719574,11432.912109375,0.1854269951581955,5034.078125
35,,71,5496.798828125,,,,,,
,0.0001,72,,,,,,,
36,,73,,,10181.0625,0.1704629808664322,11242.6328125,0.18135979771614075,4901.97509765625
36,,73,5447.33984375,,,,,,
,0.0001,74,,,,,,,
37,,75,,,9800.720703125,0.16600438952445984,11033.240234375,0.17645783722400665,4775.798828125
37,,75,5350.6767578125,,,,,,
,0.0001,76,,,,,,,
38,,77,,,9612.9853515625,0.16368237137794495,10931.5927734375,0.1741742342710495,4695.005859375
38,,77,5289.9931640625,,,,,,
,0.0001,78,,,,,,,
39,,79,,5164.85205078125,,,,,
39,,79,,,9525.8603515625,0.16225992143154144,10848.6865234375,0.17291493713855743,4642.548828125
39,,79,5195.01171875,,,,,,
,0.0001,80,,,,,,,
40,,81,,,9431.1650390625,0.1603669822216034,10709.068359375,0.17091535031795502,4586.72021484375
40,,81,5124.109375,,,,,,
,0.0001,82,,,,,,,
41,,83,,,9135.0302734375,0.15551786124706268,10378.6640625,0.1650501787662506,4490.8046875
41,,83,5042.83935546875,,,,,,
,0.0001,84,,,,,,,
42,,85,,,8881.9130859375,0.15085318684577942,10038.9169921875,0.15954163670539856,4395.48876953125
42,,85,4933.0146484375,,,,,,
,0.0001,86,,,,,,,
43,,87,,,8608.5439453125,0.14569514989852905,9667.1396484375,0.1535429209470749,4293.0478515625
43,,87,4884.8759765625,,,,,,
,0.0001,88,,,,,,,
44,,89,,4857.873046875,,,,,
44,,89,,,8176.06396484375,0.1386374533176422,9205.330078125,0.14528174698352814,4151.71337890625
44,,89,4850.14013671875,,,,,,
,0.0001,90,,,,,,,
45,,91,,,7974.42529296875,0.13412690162658691,8887.5634765625,0.14060154557228088,4043.771240234375
45,,91,4739.337890625,,,,,,
,0.0001,92,,,,,,,
46,,93,,,7960.3583984375,0.1318611204624176,8739.15234375,0.1389056146144867,3962.097900390625
46,,93,4669.48974609375,,,,,,
,0.0001,94,,,,,,,
47,,95,,,7897.3505859375,0.1293463557958603,8622.3173828125,0.13686592876911163,3863.7958984375
47,,95,4594.3017578125,,,,,,
,0.0001,96,,,,,,,
48,,97,,,7566.0302734375,0.12389884889125824,8321.3251953125,0.13120323419570923,3719.9912109375
48,,97,4476.05224609375,,,,,,
,0.0001,98,,,,,,,
49,,99,,4337.09326171875,,,,,
49,,99,,,6922.02783203125,0.11493551731109619,7793.0234375,0.1213960200548172,3521.830322265625
49,,99,4383.23046875,,,,,,
,0.0001,100,,,,,,,
50,,101,,,6171.65625,0.10460899770259857,7220.849609375,0.11013953387737274,3324.330322265625
50,,101,4309.853515625,,,,,,
,0.0001,102,,,,,,,
51,,103,,,5488.03857421875,0.09497906267642975,6737.6611328125,0.09981856495141983,3149.63916015625
51,,103,4218.65625,,,,,,
,0.0001,104,,,,,,,
52,,105,,,4887.2822265625,0.08639483153820038,6330.5888671875,0.09070689231157303,2997.949462890625
52,,105,4117.49462890625,,,,,,
,0.0001,106,,,,,,,
53,,107,,,4205.16552734375,0.07739375531673431,5845.36865234375,0.0806250274181366,2823.092041015625
53,,107,4032.13916015625,,,,,,
,0.0001,108,,,,,,,
54,,109,,3880.5390625,,,,,
54,,109,,,4112.77685546875,0.07642900198698044,5588.46630859375,0.07858746498823166,2745.709716796875
54,,109,3916.38427734375,,,,,,
,0.0001,110,,,,,,,
55,,111,,,4289.5263671875,0.07834216952323914,5468.4921875,0.0800139382481575,2716.2646484375
55,,111,3885.18896484375,,,,,,
,0.0001,112,,,,,,,
56,,113,,,4278.45263671875,0.07710984349250793,5364.46923828125,0.07897744327783585,2664.302001953125
56,,113,3762.445068359375,,,,,,
,0.0001,114,,,,,,,
57,,115,,,4329.3759765625,0.07721816003322601,5350.8310546875,0.0791485607624054,2630.581298828125
57,,115,3771.788330078125,,,,,,
,0.0001,116,,,,,,,
58,,117,,,4432.140625,0.07841110229492188,5370.43310546875,0.08007790148258209,2614.1240234375
58,,117,3706.18701171875,,,,,,
,0.0001,118,,,,,,,
59,,119,,3616.63818359375,,,,,
59,,119,,,4523.880859375,0.07948794215917587,5395.0654296875,0.08077915757894516,2601.968505859375
59,,119,3610.936767578125,,,,,,
,0.0001,120,,,,,,,
60,,121,,,4533.259765625,0.07914415746927261,5383.80419921875,0.08025915175676346,2574.20947265625
60,,121,3569.86669921875,,,,,,
,0.0001,122,,,,,,,
61,,123,,,4630.8740234375,0.08030752837657928,5412.68310546875,0.08083654940128326,2564.76708984375
61,,123,3514.1875,,,,,,
,0.0001,124,,,,,,,
62,,125,,,4936.1875,0.08521831780672073,5619.65185546875,0.08440006524324417,2645.18212890625
62,,125,3463.65185546875,,,,,,
,0.0001,126,,,,,,,
63,,127,,,5101.1259765625,0.0878768190741539,5764.92626953125,0.0861002579331398,2700.773193359375
63,,127,3370.8486328125,,,,,,
,0.0001,128,,,,,,,
64,,129,,3250.04443359375,,,,,
64,,129,,,4986.8759765625,0.08589217066764832,5645.8095703125,0.084112249314785,2661.5654296875
64,,129,3379.54296875,,,,,,
,0.0001,130,,,,,,,
65,,131,,,4878.9150390625,0.08413497358560562,5543.36083984375,0.0823737159371376,2635.38525390625
65,,131,3357.7509765625,,,,,,
,0.0001,132,,,,,,,
66,,133,,,4782.93505859375,0.08271106332540512,5462.86669921875,0.08101674169301987,2633.144775390625
66,,133,3323.966796875,,,,,,
