epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,5,,,13946.9541015625,0.2236076295375824,14926.92578125,0.22326864302158356,14926.92578125
0,,5,15422.25390625,,,,,,
,0.0003,6,,,,,,,
1,,9,,14039.1416015625,,,,,
1,,11,,,11573.3037109375,0.18308153748512268,12974.73828125,0.18293260037899017,12974.73828125
1,,11,14283.6796875,,,,,,
,0.0003,12,,,,,,,
2,,17,,,10329.13671875,0.16611342132091522,11505.7177734375,0.16620232164859772,11505.7177734375
2,,17,13317.1123046875,,,,,,
,0.0003,18,,,,,,,
3,,19,,13475.4765625,,,,,
3,,23,,,8321.4228515625,0.14719724655151367,10335.94921875,0.14415982365608215,10335.94921875
3,,23,12484.1044921875,,,,,,
,0.0003,24,,,,,,,
4,,29,,12079.7666015625,,,,,
4,,29,,,6571.16650390625,0.12316171824932098,9546.9013671875,0.11485973745584488,9546.9013671875
4,,29,12217.953125,,,,,,
,0.0003,30,,,,,,,
5,,35,,,6529.087890625,0.11863519251346588,9250.1455078125,0.10719017684459686,9250.1455078125
5,,35,12048.1865234375,,,,,,
,0.0003,36,,,,,,,
6,,39,,10999.4853515625,,,,,
6,,41,,,6772.47216796875,0.1210051029920578,9238.2587890625,0.11093863099813461,9238.2587890625
6,,41,11791.8173828125,,,,,,
,0.0003,42,,,,,,,
7,,47,,,6908.6103515625,0.12259195744991302,9207.0107421875,0.1143312007188797,9207.0107421875
7,,47,11820.2392578125,,,,,,
,0.0003,48,,,,,,,
8,,49,,10771.21875,,,,,
8,,53,,,7411.22900390625,0.12776681780815125,9304.6689453125,0.1210254356265068,9304.6689453125
8,,53,11514.6435546875,,,,,,
,0.0003,54,,,,,,,
9,,59,,11463.1259765625,,,,,
9,,59,,,6546.45361328125,0.11616199463605881,8819.7685546875,0.10785997658967972,8819.7685546875
9,,59,11498.3779296875,,,,,,
,0.0003,60,,,,,,,
10,,65,,,5132.2021484375,0.09834127873182297,8333.71484375,0.08691062033176422,8333.71484375
10,,65,11125.10546875,,,,,,
,0.0003,66,,,,,,,
11,,69,,10953.134765625,,,,,
11,,71,,,8411.99609375,0.138658806681633,9657.9970703125,0.13637974858283997,9657.9970703125
11,,71,11062.4921875,,,,,,
,0.0003,72,,,,,,,
12,,77,,,9299.044921875,0.1501045972108841,10276.6357421875,0.15140968561172485,10276.6357421875
12,,77,10828.15625,,,,,,
,0.0003,78,,,,,,,
13,,79,,9729.033203125,,,,,
13,,83,,,11992.873046875,0.1834789365530014,12834.64453125,0.1945139765739441,12834.64453125
13,,83,10653.27734375,,,,,,
,0.0003,84,,,,,,,
14,,89,,10985.4775390625,,,,,
14,,89,,,12938.3701171875,0.19513875246047974,13809.8779296875,0.21129180490970612,13809.8779296875
14,,89,10243.5888671875,,,,,,
,0.0003,90,,,,,,,
15,,95,,,12892.939453125,0.1939394325017929,13799.1201171875,0.21158911287784576,13799.1201171875
15,,95,10211.9462890625,,,,,,
,0.00015,96,,,,,,,
16,,99,,10562.2568359375,,,,,
16,,101,,,11713.822265625,0.17904457449913025,12547.6435546875,0.19375842809677124,12547.6435546875
16,,101,10027.2783203125,,,,,,
,0.00015,102,,,,,,,
17,,107,,,12680.986328125,0.19106914103031158,13649.1513671875,0.21105661988258362,13649.1513671875
17,,107,9902.4765625,,,,,,
,0.00015,108,,,,,,,
18,,109,,10476.6884765625,,,,,
18,,113,,,12552.9619140625,0.18722699582576752,13665.236328125,0.20821513235569,13665.236328125
18,,113,9825.140625,,,,,,
,0.00015,114,,,,,,,
19,,119,,9332.533203125,,,,,
19,,119,,,14749.7587890625,0.21712078154087067,16036.072265625,0.2474178969860077,16036.072265625
19,,119,9630.5380859375,,,,,,
,0.00015,120,,,,,,,
20,,125,,,14310.451171875,0.21085599064826965,15616.798828125,0.2397582232952118,15616.798828125
20,,125,9326.546875,,,,,,
,0.00015,126,,,,,,,
21,,129,,9551.748046875,,,,,
