epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,11460.2158203125,,,,,
0,,19,,8303.25390625,,,,,
0,,28,,,5567.8603515625,0.10509089380502701,8941.861328125,0.0915076732635498,5567.8603515625
0,,28,10949.1455078125,,,,,,
,0.0003,29,,,,,,,
1,,29,,6873.97021484375,,,,,
1,,39,,5703.080078125,,,,,
1,,49,,5821.88720703125,,,,,
1,,57,,,5621.72314453125,0.10918674618005753,8716.0888671875,0.09553395956754684,5621.72314453125
1,,57,5936.5751953125,,,,,,
,0.0003,58,,,,,,,
2,,59,,5026.587890625,,,,,
2,,69,,5076.1318359375,,,,,
2,,79,,4635.720703125,,,,,
2,,86,,,3891.3369140625,0.07610545307397842,6672.08349609375,0.06803606450557709,3891.3369140625
2,,86,4740.24853515625,,,,,,
,0.0003,87,,,,,,,
3,,89,,4155.8974609375,,,,,
3,,99,,3771.29150390625,,,,,
3,,109,,4516.42724609375,,,,,
3,,115,,,3710.79150390625,0.07103439420461655,6095.67236328125,0.06458435952663422,3710.79150390625
3,,115,4271.0400390625,,,,,,
,0.0003,116,,,,,,,
4,,119,,4202.79931640625,,,,,
4,,129,,3587.854736328125,,,,,
4,,139,,3681.177490234375,,,,,
4,,144,,,3307.86865234375,0.06483419984579086,5905.3994140625,0.05853041633963585,3307.86865234375
4,,144,3821.785400390625,,,,,,
,0.0003,145,,,,,,,
5,,149,,3305.018310546875,,,,,
5,,159,,3900.815673828125,,,,,
5,,169,,3156.666748046875,,,,,
5,,173,,,3073.744384765625,0.0584363229572773,5381.095703125,0.05348270386457443,3073.744384765625
5,,173,3502.218994140625,,,,,,
,0.0003,174,,,,,,,
6,,179,,3299.325439453125,,,,,
6,,189,,3186.073974609375,,,,,
6,,199,,3181.982666015625,,,,,
6,,202,,,2861.241943359375,0.05489984527230263,5346.45166015625,0.04999995231628418,2861.241943359375
6,,202,3275.156982421875,,,,,,
,0.0003,203,,,,,,,
7,,209,,3374.010009765625,,,,,
7,,219,,2966.949951171875,,,,,
7,,229,,3218.236083984375,,,,,
7,,231,,,2840.8740234375,0.055190734565258026,5443.93505859375,0.04997141286730766,2840.8740234375
7,,231,3107.5771484375,,,,,,
,0.0003,232,,,,,,,
8,,239,,2791.312744140625,,,,,
8,,249,,3231.489501953125,,,,,
8,,259,,3031.780029296875,,,,,
8,,260,,,2570.065673828125,0.048777271062135696,5044.65283203125,0.044558651745319366,2570.065673828125
8,,260,2968.759521484375,,,,,,
,0.0003,261,,,,,,,
9,,269,,2537.608154296875,,,,,
9,,279,,2853.09130859375,,,,,
9,,289,,2678.34423828125,,,,,
9,,289,,,2655.184326171875,0.05078486353158951,5053.611328125,0.04642670974135399,2655.184326171875
9,,289,2857.29541015625,,,,,,
,0.0003,290,,,,,,,
10,,299,,2637.962158203125,,,,,
10,,309,,2880.822509765625,,,,,
10,,318,,,2303.090576171875,0.04274563118815422,4724.69677734375,0.0394275039434433,2303.090576171875
10,,318,2777.023681640625,,,,,,
,0.0003,319,,,,,,,
11,,319,,2946.33642578125,,,,,
11,,329,,2980.1455078125,,,,,
11,,339,,2729.92578125,,,,,
11,,347,,,2295.384521484375,0.04313688352704048,4732.6953125,0.03953072056174278,2295.384521484375
11,,347,2742.287353515625,,,,,,
,0.0003,348,,,,,,,
12,,349,,2757.843994140625,,,,,
12,,359,,2860.5732421875,,,,,
