epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,11943.6025390625,,,,,
0,,19,,8180.2509765625,,,,,
0,,27,,,5720.671875,0.09444887191057205,8523.73046875,0.08681546896696091,5720.671875
0,,27,10750.767578125,,,,,,
,0.0003,28,,,,,,,
1,,29,,6679.04931640625,,,,,
1,,39,,6561.66162109375,,,,,
1,,49,,6248.1435546875,,,,,
1,,55,,,4270.5283203125,0.07671472430229187,8269.4765625,0.06671185791492462,4270.5283203125
1,,55,6493.86279296875,,,,,,
,0.0003,56,,,,,,,
2,,59,,6154.05517578125,,,,,
2,,69,,5653.10302734375,,,,,
2,,79,,5398.3017578125,,,,,
2,,83,,,4209.19189453125,0.07522682845592499,8028.814453125,0.06582467257976532,4209.19189453125
2,,83,5355.7919921875,,,,,,
,0.0003,84,,,,,,,
3,,89,,4177.0048828125,,,,,
3,,99,,5191.15869140625,,,,,
3,,109,,4363.57421875,,,,,
3,,111,,,4184.6650390625,0.07536479085683823,8011.36865234375,0.0657135471701622,4184.6650390625
3,,111,4868.36083984375,,,,,,
,0.0003,112,,,,,,,
4,,119,,4593.39404296875,,,,,
4,,129,,4354.27978515625,,,,,
4,,139,,4300.02099609375,,,,,
4,,139,,,4683.05517578125,0.08000609278678894,7830.10888671875,0.07211527973413467,4683.05517578125
4,,139,4653.70947265625,,,,,,
,0.0003,140,,,,,,,
5,,149,,4915.73974609375,,,,,
5,,159,,4261.1318359375,,,,,
5,,167,,,4384.50927734375,0.07646337896585464,7800.80224609375,0.06807311624288559,4384.50927734375
5,,167,4430.84228515625,,,,,,
,0.0003,168,,,,,,,
6,,169,,4260.958984375,,,,,
6,,179,,4364.01708984375,,,,,
6,,189,,3784.1796875,,,,,
6,,195,,,4375.736328125,0.07609781622886658,7702.87158203125,0.0679386705160141,4375.736328125
6,,195,4269.2744140625,,,,,,
,0.0003,196,,,,,,,
7,,199,,3918.768310546875,,,,,
7,,209,,3871.294677734375,,,,,
7,,219,,3856.481201171875,,,,,
7,,223,,,4400.3740234375,0.07612475752830505,7577.94921875,0.06832391768693924,4400.3740234375
7,,223,4129.4482421875,,,,,,
,0.0003,224,,,,,,,
8,,229,,3812.979736328125,,,,,
8,,239,,3966.087646484375,,,,,
8,,249,,4433.0791015625,,,,,
8,,251,,,4056.6162109375,0.07269548624753952,7659.5244140625,0.06391827762126923,4056.6162109375
8,,251,4102.1181640625,,,,,,
,0.0003,252,,,,,,,
9,,259,,3687.488037109375,,,,,
9,,269,,4062.087646484375,,,,,
9,,279,,3648.6689453125,,,,,
9,,279,,,4539.86181640625,0.07731202244758606,7395.326171875,0.07029148191213608,4539.86181640625
9,,279,3927.964599609375,,,,,,
,0.0003,280,,,,,,,
10,,289,,3637.328125,,,,,
10,,299,,3715.68798828125,,,,,
10,,307,,,4086.192626953125,0.0715542659163475,7305.609375,0.06406696140766144,4086.192626953125
10,,307,3822.257080078125,,,,,,
,0.0003,308,,,,,,,
