epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0001,0,,,,,,,
0,,9,,5682.5908203125,,,,,
0,,9,,,9144.251953125,0.18798945844173431,10327.173828125,0.2067548781633377,6014.4189453125
0,,9,6029.2998046875,,,,,,
,0.0001,10,,,,,,,
1,,19,,5088.60986328125,,,,,
1,,19,,,8570.2646484375,0.18063606321811676,9396.3349609375,0.19300022721290588,5614.3017578125
1,,19,5415.2138671875,,,,,,
,0.0001,20,,,,,,,
2,,29,,5251.41552734375,,,,,
2,,29,,,8435.7255859375,0.17925482988357544,9181.3779296875,0.1898464858531952,5322.86962890625
2,,29,4969.5244140625,,,,,,
,0.0001,30,,,,,,,
3,,39,,4546.81005859375,,,,,
3,,39,,,8532.03515625,0.1807432472705841,9308.359375,0.19213004410266876,5053.5126953125
3,,39,4627.96630859375,,,,,,
,0.0001,40,,,,,,,
4,,49,,4083.253173828125,,,,,
4,,49,,,8650.0390625,0.1823635995388031,9478.2763671875,0.19493137300014496,4807.31103515625
4,,49,4334.1328125,,,,,,
,0.0001,50,,,,,,,
5,,59,,4204.5537109375,,,,,
5,,59,,,8772.025390625,0.1839141845703125,9666.8994140625,0.19783395528793335,4635.86962890625
5,,59,4141.6611328125,,,,,,
,0.0001,60,,,,,,,
6,,69,,4290.83349609375,,,,,
6,,69,,,8780.3076171875,0.18379777669906616,9695.658203125,0.19801189005374908,4479.8896484375
6,,69,3980.83935546875,,,,,,
,0.0001,70,,,,,,,
7,,79,,3962.23876953125,,,,,
7,,79,,,8601.498046875,0.18083561956882477,9462.919921875,0.193703755736351,4317.26318359375
7,,79,3870.811279296875,,,,,,
,0.0001,80,,,,,,,
8,,89,,3815.63427734375,,,,,
8,,89,,,8411.53515625,0.17712025344371796,9255.4287109375,0.18910929560661316,4259.89013671875
8,,89,3801.563232421875,,,,,,
,0.0001,90,,,,,,,
9,,99,,3710.527587890625,,,,,
9,,99,,,8063.19287109375,0.1709468811750412,8841.3984375,0.18083535134792328,4136.73974609375
9,,99,3742.10888671875,,,,,,
,0.0001,100,,,,,,,
10,,109,,3898.520751953125,,,,,
10,,109,,,7549.54833984375,0.1620396226644516,8245.21875,0.16887372732162476,4002.5283203125
10,,109,3668.516845703125,,,,,,
,0.0001,110,,,,,,,
11,,119,,3711.06103515625,,,,,
11,,119,,,6960.70556640625,0.1517583727836609,7563.36865234375,0.15541814267635345,3833.025634765625
11,,119,3588.780517578125,,,,,,
,0.0001,120,,,,,,,
12,,129,,3348.506591796875,,,,,
12,,129,,,6228.89794921875,0.13927549123764038,6782.6865234375,0.13917893171310425,3601.46728515625
12,,129,3522.3671875,,,,,,
,0.0001,130,,,,,,,
13,,139,,3434.494873046875,,,,,
13,,139,,,5520.546875,0.12366604804992676,6170.7177734375,0.12292204797267914,3396.980224609375
13,,139,3416.93603515625,,,,,,
,0.0001,140,,,,,,,
14,,149,,3431.443115234375,,,,,
14,,149,,,4646.54736328125,0.10516394674777985,5544.71240234375,0.10307172685861588,3133.481689453125
14,,149,3308.42578125,,,,,,
,0.0001,150,,,,,,,
15,,159,,3353.09375,,,,,
15,,159,,,4134.974609375,0.09478282928466797,5196.369140625,0.09217523038387299,2959.432861328125
15,,159,3237.989501953125,,,,,,
,0.0001,160,,,,,,,
16,,169,,3230.32470703125,,,,,
16,,169,,,4055.364501953125,0.09483267366886139,5255.849609375,0.09252519905567169,2880.072998046875
