epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,14404.830078125,0.2378019243478775,15115.9306640625,0.23130901157855988,15115.9306640625
0,,4,16570.455078125,,,,,,
,0.0003,5,,,,,,,
1,,9,,15414.5341796875,,,,,
1,,9,,,13812.40625,0.22664079070091248,14588.4892578125,0.22163839638233185,14588.4892578125
1,,9,16054.732421875,,,,,,
,0.0003,10,,,,,,,
2,,14,,,13710.1884765625,0.21517974138259888,14833.7255859375,0.21878649294376373,14833.7255859375
2,,14,15395.7236328125,,,,,,
,0.0003,15,,,,,,,
3,,19,,14798.6337890625,,,,,
3,,19,,,12568.048828125,0.19525940716266632,13872.5078125,0.19913704693317413,13872.5078125
3,,19,15081.9248046875,,,,,,
,0.0003,20,,,,,,,
4,,24,,,11649.818359375,0.17940451204776764,12797.712890625,0.18408635258674622,12797.712890625
4,,24,14603.5185546875,,,,,,
,0.0003,25,,,,,,,
5,,29,,12846.984375,,,,,
5,,29,,,11041.1689453125,0.1721981018781662,11820.189453125,0.1781025230884552,11820.189453125
5,,29,13963.744140625,,,,,,
,0.0003,30,,,,,,,
6,,34,,,10167.4482421875,0.1660614311695099,10895.53515625,0.17222782969474792,10895.53515625
6,,34,13056.1513671875,,,,,,
,0.0003,35,,,,,,,
7,,39,,12095.0322265625,,,,,
7,,39,,,9622.96484375,0.16087010502815247,10615.23046875,0.17107455432415009,10615.23046875
7,,39,12405.8125,,,,,,
,0.0003,40,,,,,,,
8,,44,,,7922.1494140625,0.1375589817762375,9430.423828125,0.1471261829137802,9430.423828125
8,,44,12072.841796875,,,,,,
,0.0003,45,,,,,,,
9,,49,,10924.484375,,,,,
9,,49,,,6584.908203125,0.11473837494850159,8128.92919921875,0.12377458065748215,8128.92919921875
9,,49,11420.6357421875,,,,,,
,0.0003,50,,,,,,,
10,,54,,,5337.61474609375,0.09479646384716034,7041.06884765625,0.10191763192415237,7041.06884765625
10,,54,10864.9912109375,,,,,,
,0.0003,55,,,,,,,
11,,59,,10430.666015625,,,,,
11,,59,,,4549.197265625,0.08232104033231735,6296.56494140625,0.08761797845363617,6296.56494140625
11,,59,10533.552734375,,,,,,
,0.0003,60,,,,,,,
12,,64,,,4175.15380859375,0.07514993846416473,5776.40478515625,0.0790422111749649,5776.40478515625
12,,64,10314.6826171875,,,,,,
,0.0003,65,,,,,,,
13,,69,,10459.75,,,,,
13,,69,,,3438.6796875,0.06223487854003906,4831.033203125,0.06285884976387024,4831.033203125
13,,69,9893.7109375,,,,,,
,0.0003,70,,,,,,,
14,,74,,,2940.046142578125,0.05519658327102661,4342.3828125,0.052970174700021744,4342.3828125
14,,74,9635.6875,,,,,,
,0.0003,75,,,,,,,
15,,79,,9231.6748046875,,,,,
15,,79,,,2956.939697265625,0.05603945627808571,4287.146484375,0.052787065505981445,4287.146484375
15,,79,9149.037109375,,,,,,
,0.0003,80,,,,,,,
16,,84,,,2954.47900390625,0.054363954812288284,4110.6005859375,0.051480185240507126,4110.6005859375
16,,84,9162.96875,,,,,,
,0.0003,85,,,,,,,
17,,89,,9481.443359375,,,,,
17,,89,,,3178.084228515625,0.057195909321308136,4132.91015625,0.05417376384139061,4132.91015625
17,,89,9082.5673828125,,,,,,
,0.0003,90,,,,,,,
18,,94,,,3371.434326171875,0.058600977063179016,4130.5068359375,0.05692869424819946,4130.5068359375
18,,94,8916.9541015625,,,,,,
,0.0003,95,,,,,,,
19,,99,,9576.7294921875,,,,,
19,,99,,,3274.199462890625,0.05718619003891945,4090.58203125,0.05507921800017357,4090.58203125
19,,99,9087.697265625,,,,,,
,0.0003,100,,,,,,,
20,,104,,,3260.621337890625,0.05685671046376228,4105.53125,0.05461232736706734,4105.53125
20,,104,9117.9404296875,,,,,,
,0.0003,105,,,,,,,
21,,109,,7893.96923828125,,,,,
21,,109,,,3587.390869140625,0.061104703694581985,4375.5166015625,0.05878034979104996,4375.5166015625
21,,109,8792.66796875,,,,,,
,0.0003,110,,,,,,,
22,,114,,,3653.4921875,0.06184475123882294,4429.9736328125,0.0595078244805336,4429.9736328125
22,,114,8589.3046875,,,,,,
,0.0003,115,,,,,,,
23,,119,,9755.8349609375,,,,,
23,,119,,,3522.710205078125,0.05989823117852211,4337.6494140625,0.05767684429883957,4337.6494140625
23,,119,8689.4765625,,,,,,
,0.0003,120,,,,,,,
24,,124,,,3606.807373046875,0.06128809228539467,4380.578125,0.06010456755757332,4380.578125
24,,124,8818.580078125,,,,,,
