epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,16182.1142578125,0.26067155599594116,18932.0234375,0.26004987955093384,16182.1142578125
0,,4,13633.720703125,,,,,,
,0.0003,5,,,,,,,
1,,9,,12703.0322265625,,,,,
1,,9,,,13908.181640625,0.23044715821743011,15370.5693359375,0.22217148542404175,13908.181640625
1,,9,12453.0595703125,,,,,,
,0.0003,10,,,,,,,
2,,14,,,13724.974609375,0.22924834489822388,14646.01171875,0.2204192578792572,13724.974609375
2,,14,12015.42578125,,,,,,
,0.0003,15,,,,,,,
3,,19,,11328.064453125,,,,,
3,,19,,,12490.90234375,0.21846437454223633,13626.0693359375,0.20163561403751373,12490.90234375
3,,19,11704.380859375,,,,,,
,0.0003,20,,,,,,,
4,,24,,,11792.369140625,0.20520907640457153,12891.8359375,0.19075623154640198,11792.369140625
4,,24,11336.5634765625,,,,,,
,0.0003,25,,,,,,,
5,,29,,10621.19921875,,,,,
5,,29,,,10817.25,0.18660084903240204,11933.3798828125,0.17524108290672302,10817.25
5,,29,10921.6650390625,,,,,,
,0.0003,30,,,,,,,
6,,34,,,9412.9501953125,0.16269835829734802,10674.927734375,0.1531020849943161,9412.9501953125
6,,34,10305.9814453125,,,,,,
,0.0003,35,,,,,,,
7,,39,,9400.298828125,,,,,
7,,39,,,7798.03271484375,0.13153384625911713,9246.453125,0.12602297961711884,7798.03271484375
7,,39,9777.2109375,,,,,,
,0.0003,40,,,,,,,
8,,44,,,6934.94873046875,0.1124512329697609,8105.0537109375,0.11158637702465057,6934.94873046875
8,,44,9155.5849609375,,,,,,
,0.0003,45,,,,,,,
9,,49,,7744.77880859375,,,,,
9,,49,,,5986.36181640625,0.09609711915254593,7210.6181640625,0.09787404537200928,5986.36181640625
9,,49,8417.7861328125,,,,,,
,0.0003,50,,,,,,,
10,,54,,,6210.61181640625,0.10043550282716751,7561.484375,0.10637345910072327,6210.61181640625
10,,54,7774.1591796875,,,,,,
,0.0003,55,,,,,,,
11,,59,,7714.07373046875,,,,,
11,,59,,,5882.279296875,0.09843214601278305,7529.88427734375,0.10622302442789078,5882.279296875
11,,59,7637.5078125,,,,,,
,0.0003,60,,,,,,,
12,,64,,,5609.96044921875,0.09541700780391693,7349.67333984375,0.10331711918115616,5609.96044921875
12,,64,7285.4423828125,,,,,,
,0.0003,65,,,,,,,
13,,69,,6702.02001953125,,,,,
13,,69,,,5084.80224609375,0.0871528908610344,6816.5869140625,0.09358531981706619,5084.80224609375
13,,69,7100.69775390625,,,,,,
,0.0003,70,,,,,,,
14,,74,,,4679.85302734375,0.0812249481678009,6392.8876953125,0.08669339865446091,4679.85302734375
14,,74,6988.21630859375,,,,,,
,0.0003,75,,,,,,,
15,,79,,7411.8037109375,,,,,
15,,79,,,4366.56689453125,0.07687153667211533,6073.5244140625,0.08174929767847061,4366.56689453125
15,,79,6780.9208984375,,,,,,
,0.0003,80,,,,,,,
16,,84,,,4431.94677734375,0.0782255008816719,6169.35986328125,0.08361782878637314,4431.94677734375
16,,84,6563.88134765625,,,,,,
,0.0003,85,,,,,,,
17,,89,,6235.4716796875,,,,,
17,,89,,,4310.36474609375,0.0765652284026146,5856.248046875,0.08129578083753586,4310.36474609375
17,,89,6496.7978515625,,,,,,
,0.0003,90,,,,,,,
18,,94,,,4315.62353515625,0.07650817185640335,5728.09765625,0.08087417483329773,4315.62353515625
18,,94,6283.1650390625,,,,,,
,0.0003,95,,,,,,,
19,,99,,6064.404296875,,,,,
19,,99,,,4341.9150390625,0.07665251195430756,5598.85986328125,0.08022740483283997,4341.9150390625
19,,99,6022.13720703125,,,,,,
,0.0003,100,,,,,,,
20,,104,,,4803.849609375,0.08263334631919861,5734.10888671875,0.08495081216096878,4803.849609375
20,,104,5974.7392578125,,,,,,
,0.0003,105,,,,,,,
21,,109,,5972.40478515625,,,,,
21,,109,,,5093.99072265625,0.08647580444812775,5906.2607421875,0.08841057866811752,5093.99072265625
21,,109,5897.2060546875,,,,,,
,0.0003,110,,,,,,,
22,,114,,,5142.765625,0.08673857897520065,5864.03466796875,0.08812990039587021,5142.765625
22,,114,5832.75927734375,,,,,,
,0.00015,115,,,,,,,
23,,119,,5608.3623046875,,,,,
23,,119,,,5103.43505859375,0.08612783253192902,5810.14697265625,0.0875307098031044,5103.43505859375
23,,119,5690.890625,,,,,,
,0.00015,120,,,,,,,
24,,124,,,5301.06689453125,0.08862031251192093,5953.09814453125,0.08953657001256943,5301.06689453125
24,,124,5533.9873046875,,,,,,
,0.00015,125,,,,,,,
25,,129,,5525.9970703125,,,,,
25,,129,,,5377.45458984375,0.08953895419836044,6006.3525390625,0.09023700654506683,5377.45458984375
25,,129,5579.41162109375,,,,,,
,0.00015,130,,,,,,,
26,,134,,,5355.640625,0.08885129541158676,5949.07470703125,0.08906355500221252,5355.640625
26,,134,5486.0107421875,,,,,,
,0.00015,135,,,,,,,
27,,139,,5327.7578125,,,,,
27,,139,,,5307.08349609375,0.08799788355827332,5881.44580078125,0.08799412846565247,5307.08349609375
27,,139,5461.42236328125,,,,,,
,0.00015,140,,,,,,,
28,,144,,,5457.32666015625,0.0895061194896698,6007.0556640625,0.08865785598754883,5457.32666015625
28,,144,5499.65771484375,,,,,,
,0.00015,145,,,,,,,
29,,149,,5691.1591796875,,,,,
29,,149,,,5394.462890625,0.08880999684333801,5942.5732421875,0.08826585859060287,5394.462890625
29,,149,5425.3408203125,,,,,,
,0.00015,150,,,,,,,
30,,154,,,5338.6435546875,0.08800756931304932,5877.74462890625,0.0874733105301857,5338.6435546875
30,,154,5246.5341796875,,,,,,
,0.00015,155,,,,,,,
31,,159,,5266.84716796875,,,,,
31,,159,,,5218.30322265625,0.08609245717525482,5744.9169921875,0.08538368344306946,5218.30322265625
31,,159,5298.22119140625,,,,,,
,7.5e-05,160,,,,,,,
32,,164,,,5142.5830078125,0.08490371704101562,5660.94873046875,0.08406632393598557,5142.5830078125
32,,164,5185.24462890625,,,,,,
,7.5e-05,165,,,,,,,
33,,169,,5325.71044921875,,,,,
33,,169,,,5086.384765625,0.08394311368465424,5602.95361328125,0.0828990638256073,5086.384765625
33,,169,5322.19140625,,,,,,
,7.5e-05,170,,,,,,,
34,,174,,,5162.6787109375,0.08471095561981201,5685.0673828125,0.08318602293729782,5162.6787109375
34,,174,5259.61962890625,,,,,,
,7.5e-05,175,,,,,,,
35,,179,,5989.65576171875,,,,,
35,,179,,,5101.4501953125,0.08396706730127335,5619.05712890625,0.08262961357831955,5101.4501953125
35,,179,5180.1572265625,,,,,,
,7.5e-05,180,,,,,,,
36,,184,,,5073.439453125,0.0835583284497261,5584.87060546875,0.08227302134037018,5073.439453125
36,,184,5079.677734375,,,,,,
,7.5e-05,185,,,,,,,
37,,189,,5517.74462890625,,,,,
37,,189,,,5008.93212890625,0.08255895227193832,5509.62939453125,0.08126945048570633,5008.93212890625
37,,189,5179.6240234375,,,,,,
