epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0001,0,,,,,,,
0,,4,,,15944.2021484375,0.24807043373584747,16990.701171875,0.2565400302410126,16990.701171875
0,,4,16922.33203125,,,,,,
,0.0001,5,,,,,,,
1,,9,,15620.6572265625,,,,,
1,,9,,,15044.94921875,0.24256326258182526,15800.873046875,0.24164457619190216,15800.873046875
1,,9,16468.796875,,,,,,
,0.0001,10,,,,,,,
2,,14,,,14536.16015625,0.2373323142528534,15266.408203125,0.23337377607822418,15266.408203125
2,,14,15958.15625,,,,,,
,0.0001,15,,,,,,,
3,,19,,15881.361328125,,,,,
3,,19,,,14293.2939453125,0.23274768888950348,15054.0849609375,0.2293795794248581,15054.0849609375
3,,19,15968.7763671875,,,,,,
,0.0001,20,,,,,,,
4,,24,,,14220.767578125,0.22858506441116333,15063.8876953125,0.2279844880104065,15063.8876953125
4,,24,15894.482421875,,,,,,
,0.0001,25,,,,,,,
5,,29,,15091.8994140625,,,,,
5,,29,,,14021.970703125,0.22323134541511536,14962.2294921875,0.22446556389331818,14962.2294921875
5,,29,15826.3173828125,,,,,,
,0.0001,30,,,,,,,
6,,34,,,13666.7333984375,0.2166648805141449,14684.591796875,0.21840259432792664,14684.591796875
6,,34,15577.279296875,,,,,,
,0.0001,35,,,,,,,
7,,39,,15181.5009765625,,,,,
7,,39,,,13156.375,0.20898844301700592,14217.3701171875,0.20992346107959747,14217.3701171875
7,,39,15415.6796875,,,,,,
,0.0001,40,,,,,,,
8,,44,,,12665.3271484375,0.1998930275440216,13859.2646484375,0.20141403377056122,13859.2646484375
8,,44,15302.759765625,,,,,,
,0.0001,45,,,,,,,
9,,49,,14724.716796875,,,,,
9,,49,,,12128.8603515625,0.19057045876979828,13396.2607421875,0.19225548207759857,13396.2607421875
9,,49,14990.447265625,,,,,,
,0.0001,50,,,,,,,
10,,54,,,11724.6337890625,0.18284282088279724,12990.4423828125,0.18531534075737,12990.4423828125
10,,54,14702.203125,,,,,,
,0.0001,55,,,,,,,
11,,59,,14187.7958984375,,,,,
11,,59,,,11489.46484375,0.1779319941997528,12653.0888671875,0.18152055144309998,12653.0888671875
11,,59,14496.337890625,,,,,,
,0.0001,60,,,,,,,
12,,64,,,11183.09375,0.17271995544433594,12251.7548828125,0.17694692313671112,12251.7548828125
12,,64,14426.6298828125,,,,,,
,0.0001,65,,,,,,,
13,,69,,14474.609375,,,,,
13,,69,,,10745.931640625,0.167050302028656,11720.9169921875,0.17090140283107758,11720.9169921875
13,,69,13943.775390625,,,,,,
,0.0001,70,,,,,,,
14,,74,,,10435.3955078125,0.1639937460422516,11292.853515625,0.16783647239208221,11292.853515625
14,,74,13722.0908203125,,,,,,
,0.0001,75,,,,,,,
15,,79,,13276.421875,,,,,
15,,79,,,10457.0283203125,0.16618721187114716,11144.5166015625,0.17131127417087555,11144.5166015625
15,,79,13191.2470703125,,,,,,
,0.0001,80,,,,,,,
16,,84,,,10130.3466796875,0.16359668970108032,10803.1240234375,0.16895224153995514,10803.1240234375
16,,84,13118.4111328125,,,,,,
,0.0001,85,,,,,,,
17,,89,,13236.24609375,,,,,
17,,89,,,9720.9208984375,0.1595836579799652,10469.53125,0.16513970494270325,10469.53125
17,,89,12940.25,,,,,,
,0.0001,90,,,,,,,
18,,94,,,9441.86328125,0.15641969442367554,10250.919921875,0.16306708753108978,10250.919921875
18,,94,12631.888671875,,,,,,
,0.0001,95,,,,,,,
19,,99,,12757.576171875,,,,,
19,,99,,,9087.76953125,0.15166959166526794,9969.001953125,0.15906591713428497,9969.001953125
19,,99,12541.607421875,,,,,,
,0.0001,100,,,,,,,
20,,104,,,8412.634765625,0.14270181953907013,9468.4775390625,0.14953488111495972,9468.4775390625
20,,104,12463.513671875,,,,,,
,0.0001,105,,,,,,,
21,,109,,11069.662109375,,,,,
21,,109,,,8234.654296875,0.13830260932445526,9220.802734375,0.14714333415031433,9220.802734375
21,,109,12062.076171875,,,,,,
,0.0001,110,,,,,,,
22,,114,,,8158.427734375,0.1355360448360443,9109.3505859375,0.14561401307582855,9109.3505859375
22,,114,11820.8896484375,,,,,,
,0.0001,115,,,,,,,
23,,119,,12597.4541015625,,,,,
23,,119,,,7170.05322265625,0.12277623265981674,8372.8359375,0.13061632215976715,8372.8359375
23,,119,11717.8330078125,,,,,,
,0.0001,120,,,,,,,
24,,124,,,7126.0654296875,0.12046965211629868,8289.2470703125,0.12937933206558228,8289.2470703125
24,,124,11761.294921875,,,,,,
,0.0001,125,,,,,,,
25,,129,,10612.8720703125,,,,,
25,,129,,,7132.794921875,0.11897645890712738,8283.48828125,0.1286371797323227,8283.48828125
25,,129,11457.87890625,,,,,,
,0.0001,130,,,,,,,
26,,134,,,6795.890625,0.1137302964925766,8018.57421875,0.12297023087739944,8018.57421875
26,,134,11123.248046875,,,,,,
,0.0001,135,,,,,,,
27,,139,,11049.9892578125,,,,,
27,,139,,,6497.38037109375,0.1090327724814415,7753.01025390625,0.11762206256389618,7753.01025390625
27,,139,11167.431640625,,,,,,
,0.0001,140,,,,,,,
28,,144,,,6744.28173828125,0.11126794666051865,7919.0634765625,0.12026773393154144,7919.0634765625
28,,144,11044.361328125,,,,,,
,0.0001,145,,,,,,,
29,,149,,11103.5458984375,,,,,
29,,149,,,6497.001953125,0.10745111107826233,7656.3740234375,0.11565209180116653,7656.3740234375
29,,149,10811.0,,,,,,
,0.0001,150,,,,,,,
30,,154,,,6188.15625,0.10266771167516708,7331.6748046875,0.10984595865011215,7331.6748046875
30,,154,10597.75,,,,,,
,0.0001,155,,,,,,,
31,,159,,10026.080078125,,,,,
31,,159,,,5582.55224609375,0.09371382743120193,6781.3466796875,0.09934891015291214,6781.3466796875
31,,159,10564.203125,,,,,,
,0.0001,160,,,,,,,
32,,164,,,5158.3154296875,0.0871352031826973,6367.048828125,0.09153775870800018,6367.048828125
32,,164,10491.919921875,,,,,,
,0.0001,165,,,,,,,
33,,169,,10061.1728515625,,,,,
33,,169,,,4622.3984375,0.07914454489946365,5903.35205078125,0.08234784007072449,5903.35205078125
33,,169,10238.619140625,,,,,,
,0.0001,170,,,,,,,
34,,174,,,4268.22119140625,0.07379750162363052,5587.24658203125,0.07623198628425598,5587.24658203125
34,,174,10237.189453125,,,,,,
,0.0001,175,,,,,,,
35,,179,,10506.0908203125,,,,,
35,,179,,,4118.54931640625,0.07136114686727524,5429.66943359375,0.07344340533018112,5429.66943359375
35,,179,10171.08984375,,,,,,
,0.0001,180,,,,,,,
36,,184,,,3684.083740234375,0.06496956199407578,5092.84326171875,0.06627019494771957,5092.84326171875
36,,184,9923.029296875,,,,,,
,0.0001,185,,,,,,,
37,,189,,9176.25,,,,,
37,,189,,,3538.81689453125,0.06278416514396667,4968.14697265625,0.06389377266168594,4968.14697265625
37,,189,9923.4794921875,,,,,,
,0.0001,190,,,,,,,
38,,194,,,3243.862060546875,0.05856157839298248,4682.42822265625,0.05896853655576706,4682.42822265625
38,,194,9754.837890625,,,,,,
,0.0001,195,,,,,,,
39,,199,,10863.7705078125,,,,,
39,,199,,,3127.2509765625,0.05691409483551979,4536.34423828125,0.05699562281370163,4536.34423828125
39,,199,9623.7724609375,,,,,,
,0.0001,200,,,,,,,
