epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0001,0,,,,,,,
0,,3,,,10775.1962890625,0.21361194550991058,14136.3671875,0.17677158117294312,14136.3671875
0,,3,20129.00390625,,,,,,
,0.0001,4,,,,,,,
1,,7,,,12337.9521484375,0.21599899232387543,13479.107421875,0.19902978837490082,13479.107421875
1,,7,17025.306640625,,,,,,
,0.0001,8,,,,,,,
2,,9,,16066.197265625,,,,,
2,,11,,,13560.263671875,0.21568645536899567,14654.6845703125,0.21645775437355042,14654.6845703125
2,,11,15492.541015625,,,,,,
,0.0001,12,,,,,,,
3,,15,,,13692.0400390625,0.2117997258901596,15080.8671875,0.2176099270582199,15080.8671875
3,,15,15483.955078125,,,,,,
,0.0001,16,,,,,,,
4,,19,,14421.982421875,,,,,
4,,19,,,12910.125,0.2031363844871521,14251.0078125,0.20492912828922272,14251.0078125
4,,19,14842.87109375,,,,,,
,0.0001,20,,,,,,,
5,,23,,,11729.02734375,0.19109271466732025,13021.587890625,0.18662983179092407,13021.587890625
5,,23,14534.8857421875,,,,,,
,0.0001,24,,,,,,,
6,,27,,,10662.22265625,0.1763990968465805,12169.07421875,0.16952291131019592,12169.07421875
6,,27,14263.7841796875,,,,,,
,0.0001,28,,,,,,,
7,,29,,14122.0986328125,,,,,
7,,31,,,10295.7392578125,0.16768509149551392,11810.7763671875,0.16287752985954285,11810.7763671875
7,,31,14304.205078125,,,,,,
,0.0001,32,,,,,,,
8,,35,,,10415.875,0.16696913540363312,11756.2001953125,0.164972722530365,11756.2001953125
8,,35,13724.12890625,,,,,,
,0.0001,36,,,,,,,
9,,39,,12844.1259765625,,,,,
9,,39,,,9333.77734375,0.15379779040813446,10849.087890625,0.14910437166690826,10849.087890625
9,,39,13458.958984375,,,,,,
,0.0001,40,,,,,,,
10,,43,,,8495.18359375,0.14393018186092377,10284.9443359375,0.13778023421764374,10284.9443359375
10,,43,13328.890625,,,,,,
,0.0001,44,,,,,,,
11,,47,,,8347.412109375,0.14430758357048035,10200.8173828125,0.13884563744068146,10200.8173828125
11,,47,12763.4130859375,,,,,,
,0.0001,48,,,,,,,
12,,49,,12701.419921875,,,,,
12,,51,,,7928.58837890625,0.1399853229522705,10029.9814453125,0.1340385377407074,10029.9814453125
12,,51,12925.76953125,,,,,,
,0.0001,52,,,,,,,
13,,55,,,7338.1005859375,0.1318935751914978,9756.3310546875,0.12435690313577652,9756.3310546875
13,,55,12893.525390625,,,,,,
,0.0001,56,,,,,,,
14,,59,,12754.7119140625,,,,,
14,,59,,,7909.0908203125,0.1378651261329651,9898.8447265625,0.13148747384548187,9898.8447265625
14,,59,12957.8427734375,,,,,,
,0.0001,60,,,,,,,
15,,63,,,6903.5595703125,0.12350186705589294,9431.4814453125,0.11371880024671555,9431.4814453125
15,,63,12564.21484375,,,,,,
,0.0001,64,,,,,,,
16,,67,,,7619.68994140625,0.13185077905654907,9683.681640625,0.12379923462867737,9683.681640625
16,,67,12670.33984375,,,,,,
,0.0001,68,,,,,,,
17,,69,,12191.9306640625,,,,,
17,,71,,,8597.255859375,0.1439627707004547,10176.4853515625,0.1390150934457779,10176.4853515625
17,,71,12655.216796875,,,,,,
,0.0001,72,,,,,,,
18,,75,,,7338.1806640625,0.12819531559944153,9500.8349609375,0.11977662891149521,9500.8349609375
18,,75,12632.017578125,,,,,,
,0.0001,76,,,,,,,
19,,79,,12892.4951171875,,,,,
19,,79,,,6793.22900390625,0.12149962037801743,9254.9619140625,0.11209093779325485,9254.9619140625
19,,79,12709.642578125,,,,,,
,0.0001,80,,,,,,,
20,,83,,,7346.294921875,0.1285603642463684,9426.171875,0.12131302803754807,9426.171875
20,,83,12580.5283203125,,,,,,
,0.0001,84,,,,,,,
21,,87,,,6234.5498046875,0.11450791358947754,8999.169921875,0.10467587411403656,8999.169921875
21,,87,12286.677734375,,,,,,
,0.0001,88,,,,,,,
