date,actual,forecast,error,abs_error,percent_error,abs_percent_error,model_name
2025-08-05,87632,91484.79286255004,-3852.7928625500354,3852.7928625500354,-4.39655931914145,4.39655931914145,N-BEATS_purple_Last30Days
2025-08-06,86727,87298.06877301796,-571.0687730179634,571.0687730179634,-0.6584671129151975,0.6584671129151975,N-BEATS_purple_Last30Days
2025-08-07,86877,88362.66258774366,-1485.66258774366,1485.66258774366,-1.7100758402611278,1.7100758402611278,N-BEATS_purple_Last30Days
2025-08-08,89678,90819.73745005214,-1141.73745005214,1141.73745005214,-1.2731522224538236,1.2731522224538236,N-BEATS_purple_Last30Days
2025-08-09,46702,43519.69716122787,3182.302838772128,3182.302838772128,6.814061151068751,6.814061151068751,N-BEATS_purple_Last30Days
2025-08-10,39124,32588.385571679908,6535.614428320092,6535.614428320092,16.704872784787067,16.704872784787067,N-BEATS_purple_Last30Days
2025-08-11,45230,54871.8646366593,-9641.864636659302,9641.864636659302,-21.317410207073408,21.317410207073408,N-BEATS_purple_Last30Days
2025-08-12,35080,56618.99792451343,-21538.99792451343,21538.99792451343,-61.399652008305104,61.399652008305104,N-BEATS_purple_Last30Days
2025-08-13,87818,81684.43231217295,6133.567687827046,6133.567687827046,6.984408307894789,6.984408307894789,N-BEATS_purple_Last30Days
2025-08-14,86656,84038.89408858005,2617.105911419945,2617.105911419945,3.0201092958594273,3.0201092958594273,N-BEATS_purple_Last30Days
2025-08-15,88800,93716.71788890996,-4916.71788890996,4916.71788890996,-5.5368444694931975,5.5368444694931975,N-BEATS_purple_Last30Days
2025-08-16,48341,37734.73413140081,10606.265868599192,10606.265868599192,21.94051812870895,21.94051812870895,N-BEATS_purple_Last30Days
2025-08-17,39569,28960.406262594224,10608.593737405776,10608.593737405776,26.81036603756925,26.81036603756925,N-BEATS_purple_Last30Days
2025-08-18,83955,80887.82477635937,3067.175223640632,3067.175223640632,3.653356230886346,3.653356230886346,N-BEATS_purple_Last30Days
2025-08-19,86798,97446.32497790284,-10648.324977902841,10648.324977902841,-12.267938175882902,12.267938175882902,N-BEATS_purple_Last30Days
2025-08-20,86764,90053.20752746836,-3289.2075274683593,3289.2075274683593,-3.7909818904941677,3.7909818904941677,N-BEATS_purple_Last30Days
2025-08-21,86446,90781.55136885602,-4335.551368856017,4335.551368856017,-5.015329071161206,5.015329071161206,N-BEATS_purple_Last30Days
2025-08-22,88126,92206.71773556856,-4080.7177355685562,4080.7177355685562,-4.63054914051308,4.63054914051308,N-BEATS_purple_Last30Days
2025-08-23,47532,39240.61577631784,8291.384223682158,8291.384223682158,17.44379412539375,17.44379412539375,N-BEATS_purple_Last30Days
2025-08-24,38191,30525.412623974073,7665.587376025927,7665.587376025927,20.071711597041,20.071711597041,N-BEATS_purple_Last30Days
2025-08-25,83240,84157.99533442967,-917.9953344296664,917.9953344296664,-1.1028295704344862,1.1028295704344862,N-BEATS_purple_Last30Days
2025-08-26,86120,95331.11668625541,-9211.11668625541,9211.11668625541,-10.695676598067125,10.695676598067125,N-BEATS_purple_Last30Days
2025-08-27,86176,90443.94527544001,-4267.945275440012,4267.945275440012,-4.952591528314161,4.952591528314161,N-BEATS_purple_Last30Days
2025-08-28,86748,91250.11628305359,-4502.11628305359,4502.11628305359,-5.189879055486686,5.189879055486686,N-BEATS_purple_Last30Days
2025-08-29,88795,97356.414216732,-8561.414216731995,8561.414216731995,-9.64177511879272,9.64177511879272,N-BEATS_purple_Last30Days
2025-08-30,50692,44613.246744146185,6078.753255853815,6078.753255853815,11.991543548989615,11.991543548989615,N-BEATS_purple_Last30Days
2025-08-31,41090,32906.88026037181,8183.119739628193,8183.119739628193,19.915112532558272,19.915112532558272,N-BEATS_purple_Last30Days
2025-09-01,84815,83719.13227519028,1095.8677248097229,1095.8677248097229,1.2920682954780673,1.2920682954780673,N-BEATS_purple_Last30Days
2025-09-02,86519,92283.25941297054,-5764.259412970539,5764.259412970539,-6.66242029261843,6.66242029261843,N-BEATS_purple_Last30Days
2025-09-03,87696,91676.67820308552,-3980.6782030855247,3980.6782030855247,-4.5391787573954625,4.5391787573954625,N-BEATS_purple_Last30Days
