epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,9253.8486328125,,,,,
0,,19,,7647.99560546875,,,,,
0,,28,,,5880.17822265625,0.10524674504995346,10311.4140625,0.08763512969017029,5880.17822265625
0,,28,9516.4169921875,,,,,,
,0.0003,29,,,,,,,
1,,29,,7878.951171875,,,,,
1,,39,,6767.26318359375,,,,,
1,,49,,6640.072265625,,,,,
1,,57,,,5045.9990234375,0.09681466221809387,9385.5263671875,0.07902298867702484,5045.9990234375
1,,57,6651.20654296875,,,,,,
,0.0003,58,,,,,,,
2,,59,,5594.06787109375,,,,,
2,,69,,5871.36669921875,,,,,
2,,79,,4901.33642578125,,,,,
2,,86,,,4033.497314453125,0.08511300384998322,8912.001953125,0.06701446324586868,4033.497314453125
2,,86,5354.2529296875,,,,,,
,0.0003,87,,,,,,,
3,,89,,4974.80322265625,,,,,
3,,99,,4849.3974609375,,,,,
3,,109,,4484.8408203125,,,,,
3,,115,,,4208.06298828125,0.0846385732293129,8423.7294921875,0.06865841895341873,4208.06298828125
3,,115,4885.7060546875,,,,,,
,0.0003,116,,,,,,,
4,,119,,4488.26123046875,,,,,
4,,129,,4434.9853515625,,,,,
4,,139,,4338.546875,,,,,
4,,144,,,4015.8447265625,0.07812665402889252,7533.5771484375,0.0652548298239708,4015.8447265625
4,,144,4515.990234375,,,,,,
,0.0003,145,,,,,,,
5,,149,,4215.09765625,,,,,
5,,159,,4662.201171875,,,,,
5,,169,,4440.6396484375,,,,,
5,,173,,,4687.763671875,0.07968857884407043,6803.70751953125,0.07135457545518875,4687.763671875
5,,173,4355.24462890625,,,,,,
,0.0003,174,,,,,,,
6,,179,,3879.5341796875,,,,,
6,,189,,3660.601318359375,,,,,
6,,199,,4300.73583984375,,,,,
6,,202,,,3177.0703125,0.06452330946922302,6019.58984375,0.05533610284328461,3177.0703125
6,,202,4082.5751953125,,,,,,
,0.0003,203,,,,,,,
7,,209,,4199.53857421875,,,,,
7,,219,,3941.70849609375,,,,,
7,,229,,4087.255615234375,,,,,
7,,231,,,3347.59326171875,0.0597090944647789,5168.47265625,0.05398779734969139,3347.59326171875
7,,231,3887.78076171875,,,,,,
,0.0003,232,,,,,,,
8,,239,,3780.610595703125,,,,,
8,,249,,3647.907470703125,,,,,
8,,259,,3159.60009765625,,,,,
8,,260,,,3263.10888671875,0.05965897813439369,5211.64208984375,0.05361040309071541,3263.10888671875
8,,260,3702.94873046875,,,,,,
,0.0003,261,,,,,,,
9,,269,,3087.4462890625,,,,,
