epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,5e-05,0,,,,,,,
0,,3,,,15253.9150390625,0.2352151870727539,16522.3125,0.24453149735927582,15253.9150390625
0,,3,13988.318359375,,,,,,
,5e-05,4,,,,,,,
1,,7,,,14891.431640625,0.23357269167900085,15961.8671875,0.238704115152359,14891.431640625
1,,7,13573.7333984375,,,,,,
,5e-05,8,,,,,,,
2,,9,,13610.7392578125,,,,,
2,,11,,,14536.62890625,0.23190413415431976,15466.10546875,0.23305705189704895,14536.62890625
2,,11,13350.759765625,,,,,,
,5e-05,12,,,,,,,
3,,15,,,14186.107421875,0.23010604083538055,15032.2138671875,0.227527916431427,14186.107421875
3,,15,13053.3232421875,,,,,,
,5e-05,16,,,,,,,
4,,19,,12756.693359375,,,,,
4,,19,,,13838.0205078125,0.22812961041927338,14655.15625,0.22208581864833832,13838.0205078125
4,,19,12852.353515625,,,,,,
,5e-05,20,,,,,,,
5,,23,,,13490.1650390625,0.22591254115104675,14327.9697265625,0.2166944444179535,13490.1650390625
5,,23,12741.552734375,,,,,,
,5e-05,24,,,,,,,
6,,27,,,13140.98828125,0.22324500977993011,14039.970703125,0.21131958067417145,13140.98828125
6,,27,12458.9013671875,,,,,,
,5e-05,28,,,,,,,
7,,29,,12192.08984375,,,,,
7,,31,,,12801.7900390625,0.2202438861131668,13786.65234375,0.20613358914852142,12801.7900390625
7,,31,12498.85546875,,,,,,
,5e-05,32,,,,,,,
8,,35,,,12493.21484375,0.21665756404399872,13553.6865234375,0.20140628516674042,12493.21484375
8,,35,12138.626953125,,,,,,
,5e-05,36,,,,,,,
9,,39,,12136.0478515625,,,,,
9,,39,,,12236.2548828125,0.21250003576278687,13330.1513671875,0.1973983496427536,12236.2548828125
9,,39,12183.4697265625,,,,,,
,5e-05,40,,,,,,,
10,,43,,,12014.8916015625,0.20820003747940063,13118.9853515625,0.19386698305606842,12014.8916015625
10,,43,12086.552734375,,,,,,
,5e-05,44,,,,,,,
11,,47,,,11825.541015625,0.20374101400375366,12924.2763671875,0.19072379171848297,11825.541015625
11,,47,11934.9541015625,,,,,,
,5e-05,48,,,,,,,
12,,49,,11512.681640625,,,,,
12,,51,,,11664.1552734375,0.199357807636261,12758.7783203125,0.18791291117668152,11664.1552734375
12,,51,11783.1748046875,,,,,,
,5e-05,52,,,,,,,
13,,55,,,11473.8837890625,0.19471168518066406,12587.2373046875,0.18461062014102936,11473.8837890625
13,,55,11662.921875,,,,,,
,5e-05,56,,,,,,,
14,,59,,11292.322265625,,,,,
