date,actual,forecast,error,abs_error,percent_error,abs_percent_error,model_name
2025-08-05,34000.0,38439.732074896696,-4439.732074896696,4439.732074896696,-13.058035514402047,13.058035514402047,N-BEATS_red_Last30Days
2025-08-06,40679.0,39253.57400545031,1425.4259945496888,1425.4259945496888,3.5040831744873,3.5040831744873,N-BEATS_red_Last30Days
2025-08-07,42130.0,41415.56767257473,714.4323274252674,714.4323274252674,1.6957805065873899,1.6957805065873899,N-BEATS_red_Last30Days
2025-08-08,48832.0,44219.468416411735,4612.531583588265,4612.531583588265,9.445715071240713,9.445715071240713,N-BEATS_red_Last30Days
2025-08-09,30896.0,29051.166123251023,1844.8338767489768,1844.8338767489768,5.971109129819318,5.971109129819318,N-BEATS_red_Last30Days
2025-08-10,25539.0,22426.83850354289,3112.161496457109,3112.161496457109,12.185917602322366,12.185917602322366,N-BEATS_red_Last30Days
2025-08-11,27814.0,28802.1729119496,-988.1729119496013,988.1729119496013,-3.552789645321066,3.552789645321066,N-BEATS_red_Last30Days
2025-08-12,26876.0,28285.490826059948,-1409.4908260599477,1409.4908260599477,-5.244421885920329,5.244421885920329,N-BEATS_red_Last30Days
2025-08-13,43751.0,38849.79827925352,4901.201720746481,4901.201720746481,11.202490733346623,11.202490733346623,N-BEATS_red_Last30Days
2025-08-14,42084.0,39796.68968193157,2287.3103180684266,2287.3103180684266,5.435106734313341,5.435106734313341,N-BEATS_red_Last30Days
2025-08-15,46013.0,35979.98200633106,10033.017993668938,10033.017993668938,21.80474647092982,21.80474647092982,N-BEATS_red_Last30Days
2025-08-16,29588.0,29011.071648780548,576.9283512194525,576.9283512194525,1.949872756588659,1.949872756588659,N-BEATS_red_Last30Days
2025-08-17,27750.0,23587.529804727426,4162.470195272574,4162.470195272574,14.999892595576842,14.999892595576842,N-BEATS_red_Last30Days
2025-08-18,45010.0,40805.769465437275,4204.230534562725,4204.230534562725,9.340658819290656,9.340658819290656,N-BEATS_red_Last30Days
2025-08-19,42845.0,42247.65518563232,597.3448143676796,597.3448143676796,1.3941995900751072,1.3941995900751072,N-BEATS_red_Last30Days
2025-08-20,42743.0,41367.1333876224,1375.8666123775984,1375.8666123775984,3.2189285084753023,3.2189285084753023,N-BEATS_red_Last30Days
2025-08-21,41927.0,41184.323356996225,742.6766430037751,742.6766430037751,1.7713565077486466,1.7713565077486466,N-BEATS_red_Last30Days
2025-08-22,47695.0,45986.67199379658,1708.3280062034173,1708.3280062034173,3.5817758804977826,3.5817758804977826,N-BEATS_red_Last30Days
2025-08-23,30113.0,27589.51380051003,2523.4861994899693,2523.4861994899693,8.380055788164478,8.380055788164478,N-BEATS_red_Last30Days
2025-08-24,26503.0,23169.210385497943,3333.789614502057,3333.789614502057,12.57891413991645,12.57891413991645,N-BEATS_red_Last30Days
2025-08-25,43569.0,40301.70695226621,3267.293047733787,3267.293047733787,7.499123339378428,7.499123339378428,N-BEATS_red_Last30Days
2025-08-26,42205.0,41129.48008148838,1075.5199185116217,1075.5199185116217,2.5483234652567743,2.5483234652567743,N-BEATS_red_Last30Days
2025-08-27,40750.0,41348.5216151324,-598.5216151323984,598.5216151323984,-1.4687646997114072,1.4687646997114072,N-BEATS_red_Last30Days
2025-08-28,41647.0,40256.473833591765,1390.5261664082354,1390.5261664082354,3.3388387312609202,3.3388387312609202,N-BEATS_red_Last30Days
2025-08-29,47796.0,45352.61469878456,2443.385301215443,2443.385301215443,5.112112522419121,5.112112522419121,N-BEATS_red_Last30Days
2025-08-30,30881.0,29194.458262184726,1686.5417378152742,1686.5417378152742,5.461422032367068,5.461422032367068,N-BEATS_red_Last30Days
2025-08-31,28622.0,24651.103818104282,3970.8961818957177,3970.8961818957177,13.873580399328201,13.873580399328201,N-BEATS_red_Last30Days
2025-09-01,43615.0,38934.13249883635,4680.8675011636515,4680.8675011636515,10.732242350484125,10.732242350484125,N-BEATS_red_Last30Days
2025-09-02,41083.0,38334.28001171947,2748.719988280529,2748.719988280529,6.690650605555897,6.690650605555897,N-BEATS_red_Last30Days
2025-09-03,42598.0,40739.75406635563,1858.2459336443717,1858.2459336443717,4.362284458529442,4.362284458529442,N-BEATS_red_Last30Days
