epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0001,0,,,,,,,
0,,9,,17093.3671875,,,,,
0,,19,,11876.931640625,,,,,
0,,28,,,15109.998046875,0.20657610893249512,17636.361328125,0.23698465526103973,7509.02294921875
0,,28,14981.291015625,,,,,,
,0.0001,29,,,,,,,
1,,29,,9167.515625,,,,,
1,,39,,6964.33740234375,,,,,
1,,49,,5439.033203125,,,,,
1,,57,,,8608.818359375,0.1368623524904251,9568.2431640625,0.13219209015369415,4418.46240234375
1,,57,6773.158203125,,,,,,
,0.0001,58,,,,,,,
2,,59,,5456.5283203125,,,,,
2,,69,,4696.17626953125,,,,,
2,,79,,4090.375,,,,,
2,,86,,,7406.2841796875,0.12414544075727463,9209.4482421875,0.12348564714193344,3793.34326171875
2,,86,4474.54052734375,,,,,,
,0.0001,87,,,,,,,
3,,89,,3986.85693359375,,,,,
3,,99,,3894.172119140625,,,,,
3,,109,,3650.410888671875,,,,,
3,,115,,,6383.83251953125,0.10413147509098053,8161.28662109375,0.10092377662658691,3361.575927734375
3,,115,3766.978271484375,,,,,,
,0.0001,116,,,,,,,
4,,119,,3593.707763671875,,,,,
4,,129,,3484.001220703125,,,,,
4,,139,,3286.7763671875,,,,,
4,,144,,,5077.4501953125,0.08521386235952377,7578.0986328125,0.07993003726005554,3023.424072265625
4,,144,3445.816162109375,,,,,,
,0.0001,145,,,,,,,
5,,149,,3402.508544921875,,,,,
5,,159,,3213.1259765625,,,,,
5,,169,,3119.455810546875,,,,,
5,,173,,,4718.154296875,0.0798296108841896,7247.09033203125,0.07476331293582916,2872.69677734375
5,,173,3273.66748046875,,,,,,
,0.0001,174,,,,,,,
6,,179,,3059.111572265625,,,,,
6,,189,,2748.067626953125,,,,,
6,,199,,2879.49462890625,,,,,
6,,202,,,4148.5703125,0.07110442221164703,6718.83642578125,0.0664452612400055,2603.9736328125
6,,202,3072.2373046875,,,,,,
,0.0001,203,,,,,,,
7,,209,,2767.2197265625,,,,,
7,,219,,3027.809326171875,,,,,
7,,229,,2906.7099609375,,,,,
7,,231,,,4531.78173828125,0.07303687930107117,6206.87060546875,0.07168672978878021,2549.1328125
7,,231,2911.624755859375,,,,,,
,0.0001,232,,,,,,,
8,,239,,2892.1435546875,,,,,
8,,249,,2797.550048828125,,,,,
8,,259,,2601.7265625,,,,,
8,,260,,,3640.370361328125,0.05936188995838165,5647.853515625,0.05731659010052681,2248.575927734375
8,,260,2765.9892578125,,,,,,
,0.0001,261,,,,,,,
9,,269,,2526.4423828125,,,,,
9,,279,,2593.052490234375,,,,,
9,,289,,2589.854248046875,,,,,
9,,289,,,3394.775146484375,0.05546996742486954,5467.93408203125,0.05363965034484863,2147.19384765625
9,,289,2611.6787109375,,,,,,
,0.0001,290,,,,,,,
10,,299,,2558.779052734375,,,,,
10,,309,,2372.79638671875,,,,,
10,,318,,,3442.42041015625,0.05564531311392784,5450.58935546875,0.05392604321241379,2147.4423828125
10,,318,2546.810791015625,,,,,,
,0.0001,319,,,,,,,
11,,319,,2500.06298828125,,,,,
11,,329,,2597.3798828125,,,,,
11,,339,,2398.786865234375,,,,,
11,,347,,,3456.87109375,0.055624112486839294,5467.9765625,0.054014965891838074,2161.723388671875
11,,347,2446.450927734375,,,,,,
,0.0001,348,,,,,,,
12,,349,,2415.85205078125,,,,,
12,,359,,2217.98388671875,,,,,
12,,369,,2413.348876953125,,,,,
12,,376,,,3170.50537109375,0.051973145455121994,5416.46142578125,0.05012177675962448,2084.794677734375
12,,376,2395.5830078125,,,,,,
,0.0001,377,,,,,,,
13,,379,,2148.315673828125,,,,,
13,,389,,2489.263427734375,,,,,
13,,399,,2424.41015625,,,,,
13,,405,,,3041.83740234375,0.04996955022215843,5336.3095703125,0.04790659248828888,2028.351318359375
13,,405,2328.480224609375,,,,,,
,0.0001,406,,,,,,,
14,,409,,2830.03076171875,,,,,
14,,419,,2161.571533203125,,,,,
14,,429,,2015.058837890625,,,,,
14,,434,,,3053.99853515625,0.050126560032367706,5339.939453125,0.04810856282711029,2005.0662841796875
14,,434,2286.853515625,,,,,,
,0.0001,435,,,,,,,
15,,439,,2346.845947265625,,,,,
15,,449,,2265.09375,,,,,
15,,459,,2176.033203125,,,,,
15,,463,,,3242.917236328125,0.052789319306612015,5438.1435546875,0.05110563337802887,2070.923828125
15,,463,2253.2021484375,,,,,,
,0.0001,464,,,,,,,
16,,469,,2411.45654296875,,,,,
16,,479,,2142.983154296875,,,,,
16,,489,,2141.446044921875,,,,,
16,,492,,,3081.072021484375,0.050612982362508774,5359.21630859375,0.04867575690150261,2008.94970703125
16,,492,2197.57568359375,,,,,,
,0.0001,493,,,,,,,
17,,499,,2098.856201171875,,,,,
17,,509,,2360.03125,,,,,
17,,519,,2088.7412109375,,,,,
17,,521,,,3124.98779296875,0.05114292725920677,5370.86181640625,0.049275610595941544,2035.3385009765625
17,,521,2176.084228515625,,,,,,
,0.0001,522,,,,,,,
18,,529,,2290.839111328125,,,,,
18,,539,,2166.07177734375,,,,,
18,,549,,2042.043701171875,,,,,
18,,550,,,3385.042236328125,0.05490371212363243,5502.88623046875,0.053461652249097824,2092.419677734375
18,,550,2147.72265625,,,,,,
,0.0001,551,,,,,,,
19,,559,,2166.073974609375,,,,,
19,,569,,2104.877685546875,,,,,
19,,579,,2275.953369140625,,,,,
19,,579,,,3818.718505859375,0.06099890172481537,5724.81005859375,0.06018565595149994,2227.020751953125
19,,579,2093.422119140625,,,,,,
