date,actual,forecast,error,abs_error,percent_error,abs_percent_error,model_name
2025-08-05,514300,512582.74730142055,1717.2526985794539,1717.2526985794539,0.33390097191900714,0.33390097191900714,N-BEATS_blue_Last30Days
2025-08-06,512150,502737.0864237943,9412.913576205727,9412.913576205727,1.8379212293675145,1.8379212293675145,N-BEATS_blue_Last30Days
2025-08-07,507743,498598.899025064,9144.10097493598,9144.10097493598,1.8009309778639941,1.8009309778639941,N-BEATS_blue_Last30Days
2025-08-08,540116,514595.83062346064,25520.169376539357,25520.169376539357,4.724942304345614,4.724942304345614,N-BEATS_blue_Last30Days
2025-08-09,317546,332518.5273325453,-14972.527332545316,14972.527332545316,-4.715073511411045,4.715073511411045,N-BEATS_blue_Last30Days
2025-08-10,277314,241096.34823498776,36217.65176501224,36217.65176501224,13.060159878337279,13.060159878337279,N-BEATS_blue_Last30Days
2025-08-11,301642,320873.3126780055,-19231.312678005488,19231.312678005488,-6.375542092283398,6.375542092283398,N-BEATS_blue_Last30Days
2025-08-12,240052,350820.98113109777,-110768.98113109777,110768.98113109777,-46.14374432668662,46.14374432668662,N-BEATS_blue_Last30Days
2025-08-13,511988,430983.94599531515,81004.05400468485,81004.05400468485,15.821475113612985,15.821475113612985,N-BEATS_blue_Last30Days
2025-08-14,515273,456625.45286453865,58647.547135461355,58647.547135461355,11.38183975008614,11.38183975008614,N-BEATS_blue_Last30Days
2025-08-15,542898,484168.722536326,58729.27746367402,58729.27746367402,10.817736934686446,10.817736934686446,N-BEATS_blue_Last30Days
2025-08-16,336170,296876.59363924887,39293.406360751134,39293.406360751134,11.688552327914785,11.688552327914785,N-BEATS_blue_Last30Days
2025-08-17,283649,247191.69294411672,36457.307055883284,36457.307055883284,12.852965127986801,12.852965127986801,N-BEATS_blue_Last30Days
2025-08-18,501297,431137.49153942044,70159.50846057956,70159.50846057956,13.995597113204258,13.995597113204258,N-BEATS_blue_Last30Days
2025-08-19,510938,503948.99946833926,6989.000531660742,6989.000531660742,1.3678764413022209,1.3678764413022209,N-BEATS_blue_Last30Days
2025-08-20,520674,498636.6779781686,22037.32202183141,22037.32202183141,4.23246062254528,4.23246062254528,N-BEATS_blue_Last30Days
2025-08-21,522619,491680.3899047321,30938.610095267883,30938.610095267883,5.9199168218660025,5.9199168218660025,N-BEATS_blue_Last30Days
2025-08-22,541998,513907.72723509185,28090.27276490815,28090.27276490815,5.182726276648281,5.182726276648281,N-BEATS_blue_Last30Days
2025-08-23,328368,334377.9111431077,-6009.911143107689,6009.911143107689,-1.8302365465294088,1.8302365465294088,N-BEATS_blue_Last30Days
2025-08-24,266334,267344.03941382945,-1010.0394138294505,1010.0394138294505,-0.37923787944064613,0.37923787944064613,N-BEATS_blue_Last30Days
2025-08-25,489327,450563.677260904,38763.32273909601,38763.32273909601,7.921762489929231,7.921762489929231,N-BEATS_blue_Last30Days
2025-08-26,509594,522766.22524921503,-13172.22524921503,13172.22524921503,-2.584847005501444,2.584847005501444,N-BEATS_blue_Last30Days
2025-08-27,512465,486860.6290215418,25604.370978458202,25604.370978458202,4.996316036891925,4.996316036891925,N-BEATS_blue_Last30Days
2025-08-28,506193,504587.3777228094,1605.6222771906178,1605.6222771906178,0.3171956698711001,0.3171956698711001,N-BEATS_blue_Last30Days
2025-08-29,542009,538714.3428630956,3294.657136904425,3294.657136904425,0.6078602268420681,0.6078602268420681,N-BEATS_blue_Last30Days
2025-08-30,342903,333257.42518985213,9645.574810147868,9645.574810147868,2.812916425387899,2.812916425387899,N-BEATS_blue_Last30Days
2025-08-31,286080,291464.64286784595,-5384.642867845949,5384.642867845949,-1.8822157675636009,1.8822157675636009,N-BEATS_blue_Last30Days
2025-09-01,488170,457893.1653721997,30276.834627800272,30276.834627800272,6.2021088202471,6.2021088202471,N-BEATS_blue_Last30Days
2025-09-02,510420,497469.86682806246,12950.133171937545,12950.133171937545,2.537152378813045,2.537152378813045,N-BEATS_blue_Last30Days
2025-09-03,520075,495805.95619719964,24269.043802800355,24269.043802800355,4.666450762447792,4.666450762447792,N-BEATS_blue_Last30Days
