epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,15984.8076171875,0.2585585415363312,18833.26171875,0.25681862235069275,15984.8076171875
0,,4,13652.5390625,,,,,,
,0.0003,5,,,,,,,
1,,9,,12235.7470703125,,,,,
1,,9,,,13615.7724609375,0.22680015861988068,15174.775390625,0.21717970073223114,13615.7724609375
1,,9,12170.5068359375,,,,,,
,0.0003,10,,,,,,,
2,,14,,,13524.0009765625,0.22883257269859314,14466.208984375,0.21737469732761383,13524.0009765625
2,,14,11809.37109375,,,,,,
,0.0003,15,,,,,,,
3,,19,,11165.2021484375,,,,,
3,,19,,,12269.3193359375,0.21720676124095917,13542.0888671875,0.19836489856243134,12269.3193359375
3,,19,11507.037109375,,,,,,
,0.0003,20,,,,,,,
4,,24,,,11763.96875,0.20365218818187714,12854.728515625,0.19022032618522644,11763.96875
4,,24,11092.328125,,,,,,
,0.0003,25,,,,,,,
5,,29,,10135.5986328125,,,,,
5,,29,,,10560.5068359375,0.1819569319486618,11717.0302734375,0.17117388546466827,10560.5068359375
5,,29,10555.0126953125,,,,,,
,0.0003,30,,,,,,,
6,,34,,,8937.9892578125,0.15283679962158203,10266.9033203125,0.14502191543579102,8937.9892578125
6,,34,9742.986328125,,,,,,
,0.0003,35,,,,,,,
7,,39,,8566.5361328125,,,,,
7,,39,,,7536.10400390625,0.12381281703710556,8879.376953125,0.12093774229288101,7536.10400390625
7,,39,8995.986328125,,,,,,
,0.0003,40,,,,,,,
8,,44,,,6756.99560546875,0.10765528678894043,7873.88427734375,0.10889158397912979,6756.99560546875
8,,44,8156.17578125,,,,,,
,0.0003,45,,,,,,,
9,,49,,6827.5615234375,,,,,
9,,49,,,6712.1083984375,0.10590353608131409,7845.1884765625,0.11096031218767166,6712.1083984375
9,,49,7302.953125,,,,,,
,0.0003,50,,,,,,,
10,,54,,,7058.09375,0.1121295765042305,8147.45849609375,0.11953622847795486,7058.09375
10,,54,6854.65234375,,,,,,
,0.0003,55,,,,,,,
11,,59,,6941.3818359375,,,,,
11,,59,,,6326.5224609375,0.10030914843082428,7309.48583984375,0.1052345260977745,6326.5224609375
11,,59,6807.18896484375,,,,,,
,0.0003,60,,,,,,,
12,,64,,,4782.76123046875,0.07662781327962875,5903.3876953125,0.07781276851892471,4782.76123046875
12,,64,6510.041015625,,,,,,
,0.0003,65,,,,,,,
13,,69,,5968.12353515625,,,,,
13,,69,,,3655.690185546875,0.060732800513505936,4894.8427734375,0.060977306216955185,3655.690185546875
13,,69,6291.513671875,,,,,,
,0.0003,70,,,,,,,
14,,74,,,2837.912841796875,0.05010482296347618,4114.30712890625,0.04859176650643349,2837.912841796875
14,,74,6250.0830078125,,,,,,
,0.0003,75,,,,,,,
15,,79,,6681.0029296875,,,,,
15,,79,,,2766.09521484375,0.04880627244710922,3784.494873046875,0.047695860266685486,2766.09521484375
15,,79,6039.57958984375,,,,,,
,0.0003,80,,,,,,,
16,,84,,,2849.052978515625,0.050258658826351166,3773.366455078125,0.048499856144189835,2849.052978515625
16,,84,5853.4931640625,,,,,,
,0.0003,85,,,,,,,
17,,89,,5504.00244140625,,,,,
17,,89,,,3399.248779296875,0.05914318561553955,4329.7275390625,0.055784229189157486,3399.248779296875
17,,89,5819.18359375,,,,,,
,0.0003,90,,,,,,,
18,,94,,,3657.663330078125,0.06306437402963638,4559.234375,0.05946428328752518,3657.663330078125
18,,94,5628.765625,,,,,,
,0.0003,95,,,,,,,
19,,99,,5571.17626953125,,,,,
19,,99,,,4376.67041015625,0.07540936022996902,5211.70751953125,0.07053404301404953,4376.67041015625
19,,99,5378.56884765625,,,,,,
,0.0003,100,,,,,,,
20,,104,,,4562.0078125,0.07873021811246872,5370.45263671875,0.07350602746009827,4562.0078125
20,,104,5390.783203125,,,,,,
,0.00015,105,,,,,,,
21,,109,,5433.89990234375,,,,,
21,,109,,,4063.23681640625,0.06936634331941605,4832.99072265625,0.06543562561273575,4063.23681640625
21,,109,5307.21728515625,,,,,,
,0.00015,110,,,,,,,
22,,114,,,3615.64990234375,0.06174298748373985,4326.60009765625,0.05894557759165764,3615.64990234375
22,,114,5266.19580078125,,,,,,
,0.00015,115,,,,,,,
23,,119,,5136.8818359375,,,,,
23,,119,,,3617.46435546875,0.06144018843770027,4352.6201171875,0.05867942422628403,3617.46435546875
23,,119,5272.0517578125,,,,,,
,0.00015,120,,,,,,,
24,,124,,,3927.34033203125,0.06635913997888565,4712.60986328125,0.0629265233874321,3927.34033203125
24,,124,5139.5654296875,,,,,,
,0.00015,125,,,,,,,
25,,129,,5145.38525390625,,,,,
25,,129,,,4014.75927734375,0.068219393491745,4773.75927734375,0.06462444365024567,4014.75927734375
25,,129,5177.10205078125,,,,,,
,0.00015,130,,,,,,,
26,,134,,,3622.549072265625,0.0617801733314991,4310.2744140625,0.059179507195949554,3622.549072265625
26,,134,5098.79638671875,,,,,,
,0.00015,135,,,,,,,
27,,139,,4818.80224609375,,,,,
27,,139,,,3623.700927734375,0.061539944261312485,4229.61279296875,0.0593472383916378,3623.700927734375
27,,139,5140.72021484375,,,,,,
,0.00015,140,,,,,,,
28,,144,,,3879.489501953125,0.06508023291826248,4494.537109375,0.06253781169652939,3879.489501953125
28,,144,5139.58349609375,,,,,,
,0.00015,145,,,,,,,
29,,149,,5443.6611328125,,,,,
29,,149,,,3856.96875,0.06491339206695557,4494.84033203125,0.06218354031443596,3856.96875
