epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,4,,,11418.837890625,0.19937807321548462,13757.349609375,0.18356657028198242,11418.837890625
0,,4,13202.2529296875,,,,,,
,0.0003,5,,,,,,,
1,,9,,10384.71875,,,,,
1,,9,,,10741.5771484375,0.1861417591571808,12290.115234375,0.17402926087379456,10741.5771484375
1,,9,11077.798828125,,,,,,
,0.0003,10,,,,,,,
2,,14,,,10840.0986328125,0.1820266991853714,12011.81640625,0.17566132545471191,10840.0986328125
2,,14,9845.0361328125,,,,,,
,0.0003,15,,,,,,,
3,,19,,8549.8564453125,,,,,
3,,19,,,10160.13671875,0.16711775958538055,11507.4814453125,0.16280589997768402,10160.13671875
3,,19,9061.6396484375,,,,,,
,0.0003,20,,,,,,,
4,,24,,,9417.994140625,0.15216490626335144,10983.3798828125,0.1485554426908493,9417.994140625
4,,24,8210.802734375,,,,,,
,0.0003,25,,,,,,,
5,,29,,7401.568359375,,,,,
5,,29,,,8515.701171875,0.13931222259998322,10295.576171875,0.1348535120487213,8515.701171875
5,,29,7517.3837890625,,,,,,
,0.0003,30,,,,,,,
6,,34,,,7634.9375,0.12836721539497375,9671.3515625,0.12286917865276337,7634.9375
6,,34,7235.36865234375,,,,,,
,0.0003,35,,,,,,,
7,,39,,7439.8876953125,,,,,
7,,39,,,7952.56982421875,0.13253483176231384,9748.8466796875,0.12875603139400482,7952.56982421875
7,,39,7242.96240234375,,,,,,
,0.0003,40,,,,,,,
8,,44,,,7522.4501953125,0.12814897298812866,9300.833984375,0.12245476990938187,7522.4501953125
8,,44,6888.2275390625,,,,,,
,0.0003,45,,,,,,,
9,,49,,7281.3876953125,,,,,
9,,49,,,7154.56884765625,0.124216727912426,9040.5283203125,0.11762184649705887,7154.56884765625
9,,49,6768.2255859375,,,,,,
,0.0003,50,,,,,,,
10,,54,,,6408.82373046875,0.11479463428258896,8713.15234375,0.10630568861961365,6408.82373046875
10,,54,6740.07568359375,,,,,,
,0.0003,55,,,,,,,
11,,59,,6412.41162109375,,,,,
11,,59,,,5296.736328125,0.1009477823972702,8526.587890625,0.09000182151794434,5296.736328125
11,,59,6643.34375,,,,,,
,0.0003,60,,,,,,,
12,,64,,,4476.2607421875,0.09125573188066483,8646.9892578125,0.07807657122612,4476.2607421875
12,,64,6638.0185546875,,,,,,
,0.0003,65,,,,,,,
13,,69,,5446.63330078125,,,,,
13,,69,,,4439.658203125,0.0917697623372078,9134.21484375,0.07613902539014816,4439.658203125
13,,69,6237.5205078125,,,,,,
,0.0003,70,,,,,,,
14,,74,,,4819.03271484375,0.09803678840398788,9582.4296875,0.08071817457675934,4819.03271484375
14,,74,6250.3173828125,,,,,,
,0.0003,75,,,,,,,
15,,79,,6523.3779296875,,,,,
15,,79,,,4981.1630859375,0.10047388821840286,9774.0107421875,0.08186183869838715,4981.1630859375
15,,79,6159.8662109375,,,,,,
,0.0003,80,,,,,,,
16,,84,,,5755.3408203125,0.11211909353733063,10284.9248046875,0.09166041761636734,5755.3408203125
16,,84,6005.4794921875,,,,,,
,0.0003,85,,,,,,,
17,,89,,6159.36669921875,,,,,
17,,89,,,6354.0146484375,0.12120738625526428,10718.0595703125,0.09923473000526428,6354.0146484375
17,,89,5962.8046875,,,,,,
,0.0003,90,,,,,,,
18,,94,,,5601.0166015625,0.11017129570245743,10139.013671875,0.08974465727806091,5601.0166015625
18,,94,5958.7109375,,,,,,
,0.00015,95,,,,,,,
19,,99,,5822.517578125,,,,,
19,,99,,,6234.7373046875,0.11957314610481262,10624.740234375,0.09767095744609833,6234.7373046875
19,,99,5754.6669921875,,,,,,
,0.00015,100,,,,,,,
20,,104,,,5868.5986328125,0.11399785429239273,10289.7060546875,0.09334547817707062,5868.5986328125
20,,104,5803.26416015625,,,,,,
,0.00015,105,,,,,,,
21,,109,,5393.5283203125,,,,,
21,,109,,,5831.6689453125,0.11330217868089676,10257.6669921875,0.09278273582458496,5831.6689453125
21,,109,5864.69677734375,,,,,,
,0.00015,110,,,,,,,
22,,114,,,5762.2666015625,0.11251700669527054,10210.4375,0.09197059273719788,5762.2666015625
22,,114,5738.9990234375,,,,,,
,0.00015,115,,,,,,,
23,,119,,6083.375,,,,,
23,,119,,,5848.5,0.11374470591545105,10246.0732421875,0.09301961213350296,5848.5
23,,119,5780.89501953125,,,,,,
,0.00015,120,,,,,,,
24,,124,,,5432.1015625,0.10703349858522415,9938.2109375,0.0876394659280777,5432.1015625
24,,124,5776.2744140625,,,,,,
,0.00015,125,,,,,,,
25,,129,,6143.0927734375,,,,,
25,,129,,,5741.15185546875,0.11150135844945908,10139.490234375,0.09148787707090378,5741.15185546875
25,,129,5664.70849609375,,,,,,
,0.00015,130,,,,,,,
26,,134,,,5571.8740234375,0.10969150811433792,9984.8779296875,0.08985539525747299,5571.8740234375
26,,134,5751.58984375,,,,,,
,0.00015,135,,,,,,,
27,,139,,4887.76318359375,,,,,
27,,139,,,5600.94873046875,0.10991068929433823,10050.1015625,0.08975769579410553,5600.94873046875
27,,139,5521.2607421875,,,,,,
,7.5e-05,140,,,,,,,
